5,9.89351434598031,9.3101783915217,4,2,0.476323198631811,0.494070325929136,0.0161096245275294,"[0 0 0 0 0 0]
[0 0 0 0 0 0]
[0 0 0 0 0 0]
[0 0 0 0 0 2]
[1 1 1 1 2 2]
[1 1 1 2 2 2]",0.0169563189957311,"[0 0 0 0 0 0]
[0 0 0 0 0 0]
[0 0 0 0 0 0]
[0 0 0 0 0 0]
[0 0 0 0 0 0]
[0 0 0 0 0 0]",1
6,9.89351434598031,9.3101783915217,4,2,0.476323198631811,0.494070325929136,0.0193224453351440,"[0 0 0 0 0 0]
[0 0 0 0 0 0]
[0 0 0 0 0 0]
[0 0 0 0 0 2]
[1 1 1 1 2 2]
[1 1 1 2 2 2]",0.0203310352316934,"[0 0 0 0 0 0]
[0 0 0 0 0 0]
[0 0 0 0 0 0]
[0 0 0 0 0 0]
[0 0 0 0 0 0]
[0 0 0 0 0 0]",1
7,9.89351434598031,9.3101783915217,4,2,0.476323198631811,0.494070325929136,0.0225892861965466,"[0 0 0 0 0 0]
[0 0 0 0 0 0]
[0 0 0 0 0 0]
[0 0 0 0 0 2]
[1 1 1 1 2 2]
[1 1 1 2 2 2]",0.0237730195203547,"[0 0 0 0 0 0]
[0 0 0 0 0 0]
[0 0 0 0 0 0]
[0 0 0 0 0 0]
[0 0 0 0 0 0]
[0 0 0 0 0 0]",1
8,9.89351434598031,9.3101783915217,4,2,0.476323198631811,0.494070325929136,0.0259384280832769,"[0 0 0 0 0 0]
[0 0 0 0 0 0]
[0 0 0 0 0 0]
[0 0 0 0 0 2]
[1 1 1 1 2 2]
[1 1 1 2 2 2]",0.0273141457833284,"[0 0 0 0 0 0]
[0 0 0 0 0 0]
[0 0 0 0 0 0]
[0 0 0 0 0 0]
[0 0 0 0 0 0]
[0 0 0 0 0 0]",1
9,9.89351434598031,9.3101783915217,4,2,0.476323198631811,0.494070325929136,0.0293968967888570,"[0 0 0 0 0 0]
[0 0 0 0 0 0]
[0 0 0 0 0 0]
[0 0 0 0 0 2]
[1 1 1 1 2 2]
[1 1 1 2 2 2]",0.0309862296185253,"[0 0 0 0 0 0]
[0 0 0 0 0 0]
[0 0 0 0 0 0]
[0 0 0 0 0 0]
[0 0 0 0 0 0]
[0 0 0 0 0 0]",1
10,9.89351434598031,9.3101783915217,4,2,0.476323198631811,0.494070325929136,0.0327066685645146,"[0 0 0 0 0 0]
[0 0 0 0 0 0]
[0 0 0 0 0 0]
[0 0 0 0 0 2]
[1 1 1 2 2 2]
[1 1 2 2 2 2]",0.0349234156654214,"[0 0 0 0 0 0]
[0 0 0 0 0 0]
[0 0 0 0 0 0]
[0 0 0 0 0 0]
[0 0 0 0 0 0]
[0 0 0 0 0 0]",1
11,9.89351434598031,9.3101783915217,4,2,0.476323198631811,0.494070325929136,0.0364333707653836,"[0 0 0 0 0 0]
[0 0 0 0 0 0]
[0 0 0 0 0 0]
[0 0 0 0 0 2]
[1 1 1 2 2 2]
[1 1 2 2 2 2]",0.0389821476590564,"[0 0 0 0 0 0]
[0 0 0 0 0 0]
[0 0 0 0 0 0]
[0 0 0 0 0 0]
[0 0 0 0 0 0]
[0 0 0 0 0 0]",1
12,9.89351434598031,9.3101783915217,4,2,0.476323198631811,0.494070325929136,0.0403517532884840,"[0 0 0 0 0 0]
[0 0 0 0 0 0]
[0 0 0 0 0 0]
[0 0 0 0 0 2]
[1 1 1 2 2 2]
[1 1 2 2 2 2]",0.0432758731954970,"[0 0 0 0 0 0]
[0 0 0 0 0 0]
[0 0 0 0 0 0]
[0 0 0 0 0 0]
[0 0 0 0 0 0]
[0 0 0 0 0 0]",1
13,9.89351434598031,9.3101783915217,4,2,0.476323198631811,0.494070325929136,0.0445003955262494,"[0 0 0 0 0 0]
[0 0 0 0 0 0]
[0 0 0 0 0 0]
[0 0 0 0 0 2]
[1 1 1 2 2 2]
[1 1 2 2 2 2]",0.0478411927284292,"[0 0 0 0 0 0]
[0 0 0 0 0 0]
[0 0 0 0 0 0]
[0 0 0 0 0 0]
[0 0 0 0 0 0]
[0 0 0 0 0 0]",1
14,9.89351434598031,9.3101783915217,4,2,0.476323198631811,0.494070325929136,0.0489271356149483,"[0 0 0 0 0 0]
[0 0 0 0 0 0]
[0 0 0 0 0 0]
[0 0 0 0 0 2]
[1 1 1 2 2 2]
[1 1 2 2 2 2]",0.0527161447151330,"[0 0 0 0 0 0]
[0 0 0 0 0 0]
[0 0 0 0 0 0]
[0 0 0 0 0 0]
[0 0 0 0 0 0]
[0 0 0 0 0 0]",1
