37.9091602968649,"[7.3377686025643944, 2.688875635780905]","[5, 4]","[0.616648948767654, 0.619549074555541]","[0.234175282543, 6.16297582204e-33, 0.765824717457]",50000
n1,n2,Data Points Used,T,K
0,0,0,0,0
0,1,62954,1.91464509265601,87.8522722140919
0,2,68333,2.24688118943424,103.584178738828
0,3,62446,2.49528013132563,114.002841499113
0,4,56881,2.50118213065678,110.820659289387
0,5,43807,2.83214448948011,124.749756605257
0,6,32790,3.44130816955671,152.481346762828
0,7,28047,4.08945765345059,184.470200588942
0,8,21350,4.30059568744911,191.723945625580
0,9,14322,5.2652382521999135,239.115230154021
0,10,12165,5.16357004219124,236.651023295614
0,11,9685,5.342132482082654,241.908843197007
0,12,9519,5.20282780474988,238.068021151155
0,13,7272,7.930969819585922,380.030108134309
0,14,8037,7.4207571156293,350.992908721053
0,15,7039,8.969988001977544,442.424896363406
0,16,7462,10.20165196914118,514.908751871175
0,17,4915,8.31915407220419,398.478595301829
0,18,4908,8.122081130243386,386.430951777262
0,19,5485,9.704581950931223,492.240153004589
0,20,3899,7.93424718543528,389.703300976865
1,0,14160,3.44740366927941,155.566472840139
1,1,64435,2.58670755617684,114.054476905570
1,2,84274,2.60736270964928,113.028859475546
1,3,83136,2.60048617406597,109.833817003460
1,4,71269,2.89567788652117,125.451192076897
1,5,61122,3.36446357571443,148.440276903749
1,6,49095,3.9894918562421524,177.539595612872
1,7,31474,4.62460966008969,205.302942308153
1,8,27132,4.633123029780275,206.985283221199
1,9,23509,5.237091024940957,235.235640940658
1,10,20087,5.09512429133007,231.175207557857
1,11,15197,5.175095425410974,238.641668669819
1,12,12606,7.01424943184102,330.300440897534
1,13,9471,8.19948193076553,392.390066978946
1,14,7304,8.220833881147643,398.053067068047
1,15,9053,9.24376835132211,464.226192236516
1,16,11487,8.914897683115674,443.389459235854
1,17,8473,9.741434525875098,477.558462521793
1,18,6962,10.641441838505733,536.983875263651
1,19,5872,9.798457311678536,499.789895004255
1,20,4322,9.954185463174621,512.193326875380
2,0,10335,3.62701721726464,159.152255527099
2,1,37668,2.97421952388183,131.132475807043
2,2,56767,2.88214124950781,124.036644714234
2,3,57278,3.25697394143934,140.923025027368
2,4,54795,3.58555623622607,158.948615568106
2,5,43333,3.98714511430938,179.066299735211
2,6,29250,4.32773829066369,194.469931867334
2,7,26038,4.96859441299551,222.604896954634
2,8,23783,5.04232329124469,230.832125278555
2,9,16217,5.849912724222806,265.021521260406
2,10,14697,6.283849391555627,291.172147462630
2,11,11044,6.5824246350467295,309.606704106991
2,12,6987,8.13995624248949,389.949500842146
2,13,6358,8.249100137933317,404.107928956319
2,14,6231,9.449593544051103,473.252503396477
2,15,5421,9.39022282803711,469.846829880319
2,16,7698,10.93750949599741,553.948416922962
2,17,5949,11.072453391735712,562.587683841386
2,18,4234,9.833454799964453,503.219413548405
2,19,3860,11.126613291573044,574.948081866682
