23.8718568095464,"[3.6359316557660404, 9.896348004641778]","[4, 6]","[0.556036386988355, 0.576840128958722]","[0.467700669279, 0.532299330721, 3.70074341542e-17]",50000
n1,n2,Data Points Used,T,K
0,0,0,0,0
0,1,3934,5.62804974968589,104.607674892783
0,2,5494,5.98024298255744,104.254973917795
0,3,5043,6.47658802010661,104.857967185153
0,4,3709,6.80590397347841,105.909071251447
0,5,1984,6.63839263680576,102.671691870728
0,6,970,6.64113128260496,102.469684561182
0,7,406,6.13219934806435,95.0311926024323
0,8,133,4.89229210710823,73.8644946092758
0,9,45,8.61673161482352,109.130939580103
0,10,15,5.43509436217058,80.4429653292158
0,11,4,7.24322438856737,121.480760257805
0,12,3,4.23125997514440,55.3794489923039
0,13,2,4.04051539895674,59.7377983970154
0,14,2,4.04744875080723,59.7377983970154
0,15,0,0,0
0,16,0,0,0
0,17,0,0,0
0,18,0,0,0
0,19,0,0,0
0,20,0,0,0
1,0,3923,7.68063051016503,107.855650089188
1,1,13294,7.96415410958429,112.492665392304
1,2,19807,7.90607995417140,111.616395361783
1,3,18305,7.87705039775527,111.191550013548
1,4,12853,8.12631879261978,114.863914150039
1,5,7165,7.90765474617113,111.163254032813
1,6,3368,7.51870048266164,105.381829846686
1,7,1318,7.42074208111792,103.947636609054
1,8,525,7.45979856735925,104.015662218604
1,9,192,7.19807259655799,100.422322236736
1,10,74,6.24731247304661,89.9985152885894
1,11,23,6.52762495254901,94.3128893032461
1,12,8,10.1107000565614,145.925905320308
1,13,2,4.24700178278507,57.1869951664962
1,14,0,0,0
1,15,0,0,0
1,16,0,0,0
1,17,0,0,0
1,18,0,0,0
1,19,0,0,0
1,20,0,0,0
2,0,6586,8.14388025995835,114.655157511555
2,1,21102,8.27296923295295,117.013709426171
2,2,31481,8.31713140225196,117.281077498272
2,3,29543,8.41575430471282,118.381882859601
2,4,20389,8.45290449514796,118.694397917803
2,5,11071,8.24308145331053,115.694045980847
2,6,4922,7.94349823472636,111.421628494412
2,7,2061,7.42784182890656,103.332045484540
2,8,795,7.44574298765588,105.782708389343
2,9,282,7.61217887786138,110.133732983589
2,10,99,8.07179269343869,117.707309061975
2,11,42,9.08277440283080,131.295593724656
2,12,14,8.61907134845547,122.213654085961
2,13,2,9.52903682151920,132.512757738163
2,14,0,0,0
2,15,0,0,0
2,16,0,0,0
2,17,0,0,0
2,18,0,0,0
2,19,0,0,0
2,20,0,0,0
3,0,7265,8.65464127349374,122.333842505401
3,1,22336,8.74772480613293,123.603444231789
3,2,32760,8.62369576214023,121.912701102041
3,3,30985,8.60482465241808,121.490856137125
3,4,21601,8.67994421087750,122.604697738023
3,5,11573,8.71564061718310,123.055578881675
3,6,5412,8.74361103050519,123.422453842552
3,7,2120,8.73213355461642,123.235224811332
3,8,842,8.72652183585912,124.505750847220
3,9,406,8.60755856677943,124.348730658270
3,10,150,7.28417082780216,103.464521748445
3,11,65,8.03704246748550,110.856112620524
3,12,21,7.90296809388033,109.884038645580
3,13,2,14.350612106840943,211.406481234487
3,14,0,0,0
3,15,0,0,0
3,16,0,0,0
3,17,0,0,0
3,18,0,0,0
3,19,0,0,0
3,20,0,0,0
4,0,6046,9.23375067136575,130.883073294395
4,1,18435,8.99269276497793,127.345355515657
4,2,26238,8.86627086204034,125.529843966719
4,3,24671,8.93548441573690,126.342951365630
4,4,17100,8.92502349132841,125.754142374936
4,5,9792,8.87173129022472,125.293579336298
4,6,4556,9.01165876954982,127.517816377324
4,7,1803,9.07075816709970,129.544516757576
4,8,810,9.08339522145780,130.766499404119
4,9,286,9.58336738722350,135.425778923460
4,10,152,9.90132744924918,135.116561501542
4,11,95,9.49067390905640,128.838678962956
4,12,30,9.45111448434589,125.011671259633
4,13,2,5.54197518346903,69.3632977665225
4,14,5,5.59846785011640,70.3876032224873
4,15,3,5.55699269070992,68.9506775782696
4,16,3,5.57568576407473,68.9091273910833
4,17,4,5.59176228283035,69.0207806824118
4,18,1,5.59623787459071,68.4757995611521
4,19,0,0,0
4,20,0,0,0
5,0,4660,9.05401547088870,128.729180850133
5,1,13793,9.10172297030239,129.901217000831
5,2,19516,9.35109026591643,133.373307418651
5,3,18366,9.17022678540158,130.200515439433
5,4,12920,9.03407163792378,127.884133402002
5,5,7370,9.13367448673893,128.494609638192
5,6,3353,9.10511830033760,128.235251068721
5,7,1290,8.81471765815638,126.542990971492
5,8,406,8.15032087424053,115.203217126786
5,9,167,8.14477114176488,111.522902644763
5,10,70,7.67058329068921,101.808405236723
5,11,28,8.96926101116022,128.587139184527
5,12,11,7.95575777703095,107.865780106571
5,13,7,5.14169178882891,62.8079381617163
5,14,5,5.50922596680315,67.6759165082835
5,15,1,5.64454695569484,71.3493824398718
5,16,2,5.60483324701319,69.3271087549108
5,17,0,0,0
5,18,0,0,0
5,19,0,0,0
5,20,0,0,0
6,0,3494,9.38802131209150,134.020795814118
6,1,9991,9.70304419688700,139.498272371777
6,2,14035,9.55261556407586,136.853638689825
6,3,14085,9.20662161715912,131.390085237403
6,4,10167,9.20685418768733,130.492537048999
6,5,5545,9.30095677397346,130.872624671223
6,6,2622,9.08258850130895,128.056881299019
6,7,1142,8.42223173991061,120.361970575435
6,8,464,8.99757451356156,128.410188471806
6,9,215,7.51350034340069,105.445183177927
6,10,86,6.43241395991750,89.3625695598766
6,11,19,5.59140971641098,95.5134515226611
6,12,4,6.90667275584805,145.753305823760
6,13,1,4.23112080973362,49.6746754668536
6,14,1,5.65607169981935,71.5981446552917
6,15,0,0,0
6,16,0,0,0
6,17,0,0,0
6,18,0,0,0
6,19,0,0,0
6,20,0,0,0
7,0,2735,10.5631182983767,152.364221461973
7,1,8023,10.0353140644627,144.997378920927
7,2,11447,9.67884675799619,139.351289207067
7,3,11207,9.48276763471361,136.492097883416
7,4,8121,9.16663582675561,131.485902973624
7,5,4615,9.41356918114098,134.592077366178
7,6,2190,9.43716542395056,134.605161332361
7,7,888,9.12168092656144,131.298833190392
7,8,404,8.59045277496356,123.243457376830
7,9,140,6.81656222723672,98.7741918329704
7,10,50,5.95314413864044,89.2697319595380
7,11,17,6.66388618068061,92.6312981626033
7,12,1,2.23965574230714,19.5521348077149
7,13,0,0,0
7,14,0,0,0
7,15,0,0,0
7,16,0,0,0
7,17,0,0,0
7,18,0,0,0
7,19,0,0,0
7,20,0,0,0
8,0,2124,9.50670588608310,137.605722106957
8,1,6289,9.43790421970257,135.807088621302
8,2,9110,9.96121425403306,144.055983783032
8,3,8745,9.93873556588891,143.936319121969
8,4,6305,9.71258387602449,140.636169604631
8,5,3593,9.34595841478221,134.675997801543
8,6,1528,8.77387216842976,125.955023767711
8,7,621,9.03690791885801,130.348724797704
8,8,270,7.86693644090107,112.819681780717
8,9,124,7.22506735699063,102.843652733759
8,10,46,8.48749962233764,116.835335999583
8,11,21,5.36100366003317,77.0295228792756
8,12,4,4.91076910817897,75.5136073787370
8,13,2,4.22005860604570,51.9306477700828
8,14,1,2.91441047931312,46.0555023886268
8,15,0,0,0
8,16,0,0,0
8,17,0,0,0
8,18,0,0,0
8,19,0,0,0
8,20,0,0,0
9,0,1715,9.64142211484105,137.668850597839
9,1,5176,10.0690121692113,145.306085417371
9,2,7289,10.1467079210379,147.065242050626
9,3,6921,10.0392737298769,145.261353065944
9,4,4808,10.0212203579592,145.143861956029
