35.376251928522265,"[2.9597188302487503, 7.976221447347174]","[2, 4]","[0.751261607916878, 0.710124134379618]","[0.0835819104349, 0.713786418729, 0.202631670836]",50000
n1,n2,Data Points Used,T,K
0,0,0,0,0
0,1,14504,4.58716926818961,215.950283615446
0,2,31548,5.47756399854255,226.542430229167
0,3,42200,6.09037983510542,242.328019436959
0,4,41236,6.43802992387827,253.444925444542
0,5,36965,6.97032378637471,273.342164924155
0,6,31238,7.47314488086621,291.526717017594
0,7,25704,7.71784003783854,300.934666069156
0,8,21735,8.10756877698618,316.975890912746
0,9,18894,8.12035197986053,317.120725023367
0,10,16934,8.35854352484229,324.789798381621
0,11,14670,8.34622679803817,325.953106696071
0,12,11855,8.26184327402762,324.371317141576
0,13,10176,8.25235518576808,325.461881423308
0,14,8951,8.45358895680179,335.269312305236
0,15,7837,8.81985744739468,351.974711680319
0,16,7137,8.90748342472411,356.156580744137
0,17,6222,9.10930791511782,369.307893138144
0,18,4979,9.10761701736830,374.973048780679
0,19,4207,9.47022327652351,386.720453002309
0,20,3358,9.84501265923859,399.664498775378
1,0,3637,6.66656514916500,255.359240339394
1,1,15788,7.08709433435650,274.825845206760
1,2,32487,7.10435380125074,275.065008565499
1,3,44092,7.19514765093004,278.621216995290
1,4,42963,7.36354014754890,285.856857902101
1,5,36487,7.59441668452308,295.445935179414
1,6,31350,7.63169106062490,295.491499508589
1,7,27127,7.80228239359595,304.630932511848
1,8,23776,7.82772477511988,306.397870591759
1,9,20450,8.14652698365304,318.632119115836
1,10,17215,8.80454296560483,346.505232263261
1,11,15048,9.03144437731010,356.658248196068
1,12,13957,9.17777162536231,363.778808794195
1,13,12083,9.17369569793933,365.124040226609
1,14,9745,9.45272180442194,379.292444394455
1,15,8260,9.21612608637659,373.744931664926
1,16,7471,8.95103687291211,362.226478240016
1,17,6667,9.13836382792333,365.010841576288
1,18,5531,9.41745556249424,373.560297119626
1,19,4310,9.48106189224912,379.237683477975
1,20,3473,9.20749840092585,369.918826219613
2,0,1822,7.62812146906751,297.224933662341
2,1,7869,7.88161588677757,307.917356050889
2,2,15696,7.96727810187026,312.199530008192
2,3,21793,8.14101022588822,319.295105203027
2,4,21576,8.25930324395354,324.944343563271
2,5,18991,8.22959358714341,323.802260189463
2,6,16383,8.06481626467061,316.595113987634
2,7,14733,7.95874768666458,312.368896155901
2,8,12855,7.85172707735879,306.979907419860
2,9,10869,8.08130755961895,317.522803260483
2,10,9395,8.36214641153909,328.357514797018
2,11,7975,8.70830297955673,341.522763945791
2,12,6887,9.03846508677634,361.644904251134
2,13,6100,9.15234427221294,368.898204865893
2,14,4872,9.30906528917699,377.945044915324
2,15,4297,9.01363610175168,367.183988388342
2,16,3826,8.82865817930444,356.946441839934
2,17,3400,9.07460359629787,362.627677451496
2,18,3034,9.69292487950367,396.503303760688
2,19,2670,9.85337084396801,408.447390653264
2,20,2050,9.60613974246434,399.175118505169
3,0,738,10.0376410779399,392.466593847744
3,1,4095,9.15712553501536,352.458768785083
3,2,8349,9.04207235414372,349.771262942066
3,3,10859,8.43483460844636,327.441319433751
3,4,10821,8.14803104181309,318.293564858329
3,5,9632,8.05606373794437,314.393773185347
3,6,8351,7.91851783453549,308.589513163284
3,7,7307,8.29167060338044,322.332511579759
3,8,6308,8.53544073611562,331.704506606162
3,9,5452,8.37445103040983,325.866752778284
3,10,4808,8.40548446133451,330.487109676238
3,11,4014,8.75619821054915,350.588535334576
3,12,3526,9.16211075106091,371.930524592133
3,13,2695,9.05811955037664,372.748686011247
3,14,2104,9.26600282687897,380.623284082891
3,15,1969,9.89133134091125,405.001377714004
3,16,2081,9.17715909859048,377.333956972986
3,17,1620,9.34714383425605,390.582648079147
3,18,1496,9.51415699398424,395.480717147799
