35.730398712026705,"[2.0187969712412968, 6.533734576812167]","[2, 7]","[0.713349955700451, 0.737951939547233]","[0.0389839569439, 0.961016043056, -9.28077059649e-21]",50000
n1,n2,Data Points Used,T,K
0,0,0,0,0
0,1,5910,8.18158034067331,321.516413682538
0,2,18858,9.50305899103722,324.450665182660
0,3,37731,9.97859780540047,326.850972088878
0,4,56266,10.2168593028287,329.753033600607
0,5,67296,10.4936744405998,337.229343432937
0,6,67114,10.7494592586850,344.777158315725
0,7,56300,10.8969273447128,349.212968282295
0,8,43385,10.9023387022257,349.466198606044
0,9,34396,10.7637306161164,345.441329973449
0,10,27086,10.7494408655037,345.485688740927
0,11,21159,10.7478909326218,346.074703662486
0,12,16460,10.8088900410988,348.182226738373
0,13,12887,11.0829789780604,357.054347411141
0,14,10240,11.2503086261145,363.625323507366
0,15,8081,11.5250217903385,373.912976938776
0,16,6369,11.7265102914811,382.414257145020
0,17,5074,11.7679203291063,385.435574386589
0,18,3985,12.0287319374176,395.931094394312
0,19,2997,12.1086716439912,400.132760873151
0,20,2331,11.8217811624652,391.580971369649
1,0,654,11.0803902690265,355.446499362529
1,1,4002,11.4210911871972,365.077152561633
1,2,12038,11.2682537068976,360.635211696216
1,3,24281,11.2893130882353,361.702859011035
1,4,37333,11.3127345141954,362.747307657320
1,5,45338,11.2684782120950,361.360280390350
1,6,44540,11.2062463907483,359.374843311354
1,7,37602,11.1865536990687,358.836419541065
1,8,29614,11.1899537187166,358.944968974575
1,9,22766,11.2579646510342,361.497645016917
1,10,17824,11.3074660308209,363.947604852410
1,11,13877,11.5181880013884,371.065944908339
1,12,10335,11.8099731862940,381.692337893052
1,13,7821,11.7444407159555,381.322675044660
1,14,6456,11.5174040426106,374.043626280961
1,15,5264,11.7228331725630,381.690181783058
1,16,4241,11.9216184253913,390.870120798690
1,17,3606,12.0530827452021,396.181013356806
1,18,2821,11.9424947140983,394.338172646607
1,19,2099,11.8006773734268,395.227289313124
1,20,1699,12.1199950322673,408.533614757877
2,0,201,10.8007620548530,348.935467279450
2,1,1335,11.1234818297572,356.686931700901
2,2,4016,11.2444180035807,361.599470448186
2,3,8345,11.1391944880238,358.000063163341
2,4,12581,10.9662218310302,351.772112743372
2,5,14784,10.8663437201843,349.147084446131
2,6,14681,11.1126876519478,358.344516310150
2,7,12263,11.2397665920801,362.854358899941
2,8,9365,11.5076626119496,372.344000316280
2,9,7425,11.6304401148704,376.277735830660
2,10,5673,11.5298514132522,372.438994307837
2,11,4220,11.7616180449031,380.829927830380
2,12,3245,12.2630843331017,398.216464506001
2,13,2683,12.2471706602626,398.746905480319
2,14,2134,12.3223171619490,402.372769995098
2,15,1619,12.8714000457419,422.371090638771
2,16,1249,13.0391638163219,429.122839933786
2,17,995,12.2915632080110,409.218917133934
2,18,838,11.7498604532571,393.109500977732
2,19,612,11.0803432320229,372.286883614210
2,20,461,10.8279661330205,364.539033023657
3,0,55,11.6690502019249,371.517651004517
3,1,451,11.9235466983754,384.611410674051
3,2,1468,11.4533231780390,367.568110661971
