20.94879312527266,"[3.8271923979854963, 3.589275106549302]","[3, 2]","[0.671568167854376, 0.764759121293185]","[0.220078707714, -7.85046229342e-21, 0.779921292286]",50000
n1,n2,Data Points Used,T,K
0,0,0,0,0
0,1,129518,1.24009305231938,38.1446803813714
0,2,124541,1.45406177836895,42.7170939261359
0,3,107828,2.22275482444949,61.3615548195427
0,4,82782,2.46095612491613,67.7328417240385
0,5,61756,2.63848917980937,72.1504978074263
0,6,37298,2.66710388534874,74.3377502285630
0,7,17235,3.08894275770673,87.5652953717732
0,8,9014,3.17329950061891,96.7536360808242
0,9,6422,3.20089107311929,91.6612008342479
0,10,4596,3.24569460516542,95.4746856482818
0,11,2527,4.290064062645025,126.749356062903
0,12,332,4.60484950773135,136.685279955419
0,13,670,3.602693292550604,105.650104961006
0,14,135,7.463056005576425,224.366821922059
0,15,53,7.395399047458177,223.349770239496
0,16,171,6.817587244162241,219.663864308533
0,17,12,6.21202139170693,199.764966412317
0,18,2,6.843577363647736,222.237392505442
0,19,1,7.572264189782025,244.125882716191
0,20,0,0,0
1,0,89741,2.19274002584999,58.0067246773226
1,1,200377,1.89776703936566,50.4458510720319
1,2,171772,2.33725303117410,62.4578816922750
1,3,126344,2.56014489680615,69.7369900275221
1,4,83682,2.82924645858637,76.2118957093651
1,5,61061,2.94746041384650,80.7629645727974
1,6,42186,2.96203431540430,81.3656031120436
1,7,20545,3.07989754643178,88.0889753994094
1,8,12605,2.96872172333445,89.1292156275594
1,9,9830,3.58148042229362,108.131531896569
1,10,4858,3.7051709204457914,112.526058615695
1,11,1697,3.692113064738046,111.405821973096
1,12,1338,3.5983945394296746,108.412880149146
1,13,1083,4.287951466412181,129.811918281949
1,14,217,7.337485726818889,229.274606383515
1,15,200,6.997129954045995,223.274458269689
1,16,176,6.6177429767262,212.535779845246
1,17,8,6.042329067750956,193.733215640933
1,18,6,6.368144255150862,202.857216678067
1,19,0,0,0
1,20,0,0,0
2,0,65414,2.47746105434899,66.9063679345995
2,1,132329,2.42946593092401,65.7129713285998
2,2,106936,2.70200568316920,73.4967283106832
2,3,77132,2.68303579440995,73.2606687396950
2,4,55608,3.14150895154612,85.5408958492777
2,5,38550,3.20789710203368,89.4877509456418
2,6,24837,3.11837515922032,88.9661274063096
2,7,15248,3.005220246503578,87.4537120675866
2,8,8320,3.45887895984843,102.993092027531
2,9,4992,4.092805518797647,125.528230789672
2,10,3436,3.2696846105410518,100.047167758588
2,11,1364,3.4405670417225855,102.182871961917
2,12,923,4.596114167005502,140.247359176610
2,13,524,5.670046093687937,174.132487175486
2,14,213,5.448521703664994,167.586755506323
2,15,83,6.235055457345797,196.079151676325
2,16,21,6.154939600376493,188.672338245452
2,17,13,6.471447106213001,210.103094988015
2,18,11,7.839143953549686,261.258052500239
2,19,3,7.831244933004622,261.307425408845
2,20,0,0,0
3,0,33027,2.71911226342942,74.4773373595442
3,1,57224,2.73449256160663,75.0797397221618
3,2,45239,2.75563228296472,75.4487998669717
3,3,30615,2.99213301256616,81.3590526588461
3,4,18127,3.56068668149344,100.507259773756
3,5,14114,3.43091776577564,99.6929677813917
3,6,10084,3.57322616196535,102.177085449355
3,7,6674,3.549367282833688,103.258499770535
3,8,3518,3.33693053530343,98.6457753227841
3,9,1677,4.162803231170318,127.333323257154
3,10,1747,2.971468129765046,90.0151059348074
3,11,847,3.7961647744314786,112.991047246831
3,12,180,6.226999940749114,191.633195157963
3,13,584,5.530160835202718,169.979868749161
3,14,426,4.778407948673503,143.673575356860
3,15,17,6.546011278829177,212.345497087673
3,16,8,6.51327702275463,215.412997199208
3,17,4,7.241103696132974,242.943850900123
3,18,3,7.874237627913328,264.774338824083
3,19,0,0,0
3,20,0,0,0
4,0,10417,2.88247585316296,77.2123024499506
4,1,22709,2.82058043082230,77.3590178429360
4,2,17147,3.10566082692907,85.9664099656885
4,3,11034,3.30048960630532,94.6822336492157
4,4,6025,4.52441908714206,138.021689791205
4,5,4490,4.69170581078831,139.667125074800
4,6,4197,4.354241805763336,131.306626492968
4,7,1636,3.8317744109839644,116.029570216396
4,8,695,5.898669157605057,184.902154843892
4,9,1503,4.880398509346804,154.047687689268
4,10,1370,4.53473344591895,141.938250402306
4,11,115,6.134899081319513,188.867264528052
4,12,125,6.0159633791279,189.804471026645
4,13,191,5.431605780691231,169.972135494217
4,14,11,8.093569489465972,243.584311331379
4,15,4,6.851176350580543,229.041812431409
4,16,1,6.744834894309278,227.341386548954
4,17,1,7.996298355520096,274.048878522199
4,18,0,0,0
4,19,0,0,0
4,20,0,0,0
5,0,3576,2.85253616950438,77.7949931799866
5,1,6732,2.89452731486724,79.9397416718526
5,2,4899,3.38028600715051,98.8865508144923
5,3,4053,4.43988845507583,129.352155447335
5,4,2880,3.734347255382431,116.169292743029
5,5,2484,4.985564511164593,151.469057922470
5,6,1558,4.101829893892591,123.994041843723
5,7,644,4.016664803984432,124.496988127280
5,8,1148,5.204323998264141,165.065176274507
5,9,1001,5.869354699198936,187.955804107398
5,10,533,5.644621285605383,179.710226803842
5,11,211,5.108148800218832,158.212258761029
5,12,232,5.553557317174219,170.888466937358
5,13,78,5.321849471675014,162.599135419155
5,14,3,6.95136156021887,210.436368128787
5,15,0,0,0
5,16,0,0,0
5,17,0,0,0
5,18,0,0,0
5,19,0,0,0
5,20,0,0,0
6,0,2645,3.277283291569983,90.6100441190233
6,1,2202,4.401276230908756,134.451523583731
6,2,3627,4.677712878427829,137.104415886146
6,3,1755,4.89491220222476,146.624077500652
6,4,2291,5.28513651515330,163.898956103260
6,5,1341,5.084958050952314,156.816564676953
6,6,392,5.549043511843357,177.443647442921
6,7,243,4.627796206301734,148.074736923666
6,8,296,5.475776499046783,173.983748401214
6,9,161,5.808336194733851,187.337746715616
6,10,306,5.4600446457455085,173.307624865513
6,11,232,5.4650137484013355,170.501011600294
6,12,78,5.40348925613261,166.483711780546
6,13,2,7.90591960350798,236.380695578554
6,14,2,7.8915234743988325,235.104751665774
6,15,0,0,0
6,16,0,0,0
6,17,0,0,0
6,18,0,0,0
6,19,0,0,0
6,20,0,0,0
7,0,750,4.433806283238636,139.806766372084
7,1,1192,6.975964655496771,215.467706579165
7,2,773,6.06256962141744,179.392720253638
7,3,608,5.132060950668152,154.894049851560
7,4,992,4.6903303945767405,140.313524589996
7,5,709,5.458282300855884,172.129540060671
7,6,306,6.2689273494552396,205.277722189301
7,7,470,6.884551916001187,227.417589745428
7,8,376,6.457480004109645,212.260619950004
7,9,7,4.729212331979933,147.401267508761
7,10,1,8.10368631640252,248.262766045015
7,11,1,8.087343997144373,246.061597767122
7,12,0,0,0
7,13,1,7.898050318090643,237.829841646483
7,14,0,0,0
7,15,0,0,0
7,16,0,0,0
7,17,0,0,0
7,18,0,0,0
7,19,0,0,0
7,20,0,0,0
8,0,657,7.347857266453793,234.385852574060
8,1,887,7.259956230666603,229.157701042310
8,2,76,4.772630546390465,139.821252370446
8,3,122,6.390238547304367,205.664714226453
8,4,311,5.180063834130159,157.756687211315
8,5,286,5.933141972257318,194.431265861302
8,6,133,5.023994252089668,162.904981801803
8,7,78,7.037978193547407,234.880335646902
8,8,0,0,0
8,9,0,0,0
8,10,0,0,0
8,11,0,0,0
