36.06594588643743,"[7.8615330389764555, 5.971552003636049]","[5, 4]","[0.625690642471458, 0.614380240728057]","[0.592015965559, 4.75173762372e-21, 0.407984034441]",50000
n1,n2,Data Points Used,T,K
0,0,0,0,0
0,1,2091,4.72830767586708,144.737152280628
0,2,1814,4.75200181579441,150.348436072949
0,3,2214,4.214082074135778,130.559257701281
0,4,1813,4.934563326436189,155.722556198870
0,5,2037,4.9397823379655685,148.948674346812
0,6,1796,6.125330159071668,175.179039157405
0,7,1520,5.962800173548729,170.895457640522
0,8,1417,6.780982465379739,195.865905879368
0,9,1150,6.548032999203395,190.254339693681
0,10,1021,7.118369751508922,211.635279019213
0,11,913,7.385627747644215,219.144461926408
0,12,829,7.629215194628276,226.477002715158
0,13,629,7.725549925353356,232.504300528404
0,14,517,7.9491318385663225,239.287572245634
0,15,436,8.5904584424492,266.519367905856
0,16,306,9.79128278422131,305.501144396643
0,17,343,8.858763365648006,264.437814321286
0,18,264,10.572709166826408,325.828236360708
0,19,239,10.726186995469487,332.654772221062
0,20,258,10.025007962534248,312.615443489203
1,0,1231,6.28979475602868,183.200173360809
1,1,3627,5.94385285933196,172.068879303288
1,2,5766,4.77694590616386,135.136482350398
1,3,6352,5.04896613644210,145.000568263225
1,4,5872,5.39027512185275,154.599607167922
1,5,5287,5.734388478366004,164.577970504220
1,6,4359,5.629560386022155,158.549250710160
1,7,3710,5.842996666150468,163.976196592490
1,8,3379,5.89332074261549,167.838381505312
1,9,2981,6.15797399393143,178.083290252615
1,10,2565,6.753758275221681,199.197834577416
1,11,2157,8.146539949273517,246.155134131814
1,12,1790,8.400721958517009,256.198020596825
1,13,1478,9.034159785003872,277.467594796640
1,14,1313,8.787879028757198,273.093621081279
1,15,1087,8.324716643472785,261.565603588060
1,16,911,9.968046007219185,313.369358874437
1,17,848,8.882175825826828,275.605472350475
1,18,695,9.329191639057303,289.247519405105
1,19,695,9.970708846032066,308.460607127884
1,20,495,11.402378338368777,361.540329857741
2,0,1278,6.66171979765104,193.180825007993
2,1,5116,5.89050166338583,170.485238432497
2,2,8862,5.62261238857300,161.834112456600
2,3,10755,5.481256894439066,156.864917851044
2,4,8924,5.98643511351214,172.043310125029
2,5,7624,5.74720934803966,163.533648766631
2,6,6855,6.22828397417185,176.630458426907
2,7,6222,6.24908545956631,178.767148507210
2,8,5567,6.479051927955857,186.019117080177
2,9,4424,6.722898195411184,197.671485620723
2,10,3551,7.489182579941712,223.424249667126
2,11,3110,8.336300404410228,254.521531965802
2,12,2717,9.236083957921597,286.375259251703
2,13,2220,9.257075579625813,286.412364208457
2,14,1904,8.447607264348282,260.915035837675
2,15,1791,8.984228162377372,279.373632021003
2,16,1385,9.48584855525915,296.625313191455
2,17,1244,9.38278037192824,293.451582459180
2,18,1162,9.704295687674575,307.093516521738
2,19,907,11.251612511904119,361.963490177755
2,20,686,13.804408221136235,459.176278662810
3,0,1281,6.86177836354558,198.879265094964
3,1,4897,6.30968919235517,182.935309236076
3,2,8860,5.63228724580508,159.771587887242
3,3,9540,6.09341981360974,175.000073704207
3,4,8728,6.259269944002243,181.053915850352
3,5,7797,6.47913327612536,186.559689997419
3,6,7155,6.258905782717732,179.590769945541
3,7,6194,6.95733319808597,202.027872566201
3,8,5325,6.765135037672387,197.818592683501
3,9,4228,7.425465403512773,220.003386104928
3,10,3345,7.896350225654404,236.676880028580
3,11,3050,9.200560127398488,282.158450553608
3,12,2547,9.563359667733206,295.257640040215
3,13,2053,9.60542193686623,299.221986859936
3,14,1797,9.565279355500296,299.722465623646
3,15,1599,9.33511116860006,290.450673925680
