36.3636584317179,"[7.117914297873396, 9.994180038452054]","[4, 7]","[0.799930920860332, 0.631159389110980]","[0.692460546614, 0.307539453386, -7.40168862522e-17]",50000
n1,n2,Data Points Used,T,K
0,0,0,0,0
0,1,310,8.64731238282389,229.765301304971
0,2,369,8.19122743415652,204.173496677041
0,3,395,8.46084945386674,202.407144201174
0,4,396,9.63591558352166,222.729129711731
0,5,331,8.63079382451379,198.711596529730
0,6,206,9.93153782778274,228.815319266745
0,7,114,12.9805447098701,266.873940124247
0,8,65,11.8626790729216,262.454548932179
0,9,37,9.15611536801352,187.124782182781
0,10,13,9.30375478289639,208.289955078770
0,11,3,5.36392428707296,140.162395531175
0,12,0,0,0
0,13,0,0,0
0,14,0,0,0
0,15,0,0,0
0,16,0,0,0
0,17,0,0,0
0,18,0,0,0
0,19,0,0,0
0,20,0,0,0
1,0,237,10.2775785767352,216.555022987127
1,1,768,10.6545126397099,218.487461616233
1,2,1398,10.4553493080950,214.683847578091
1,3,1812,11.0555288492760,228.920372728526
1,4,1831,11.0674527346215,228.434067588573
1,5,1502,10.5156385974093,216.639083964768
1,6,1042,11.7641665243941,250.134778703128
1,7,584,11.6823608216710,248.739723978149
1,8,250,10.6983170376967,231.392474057410
1,9,134,9.41680067798139,201.000885014759
1,10,74,9.01760884858863,176.122952375795
1,11,45,6.81094582945404,128.015362397553
1,12,12,6.65404901198103,128.362181576530
1,13,5,10.192847697610643,188.534332827281
1,14,0,0,0
1,15,1,1.4545872997633964,26.8165433344209
1,16,1,1.446787860038917,25.6780018879289
1,17,0,0,0
1,18,0,0,0
1,19,0,0,0
1,20,0,0,0
2,0,323,10.4991695434314,214.867140307792
2,1,1343,10.2765190742582,210.556879901029
2,2,2718,11.0061564415955,226.896952483780
2,3,3695,11.2960007141005,234.222984072069
2,4,3602,11.2134116192390,231.581098776032
2,5,2953,11.4478222757332,237.703778327065
2,6,1985,11.3085655132337,234.512291090573
2,7,1126,10.8266055529548,222.588365659179
2,8,579,12.0447215582477,251.533300692845
2,9,277,12.0421059498014,246.133209503570
2,10,137,11.3003189619964,222.410697685285
2,11,61,9.37739457556505,180.699389938349
2,12,37,9.45858933155873,178.492550540581
2,13,23,13.6419685289553,247.034518628817
2,14,12,11.4687607896070,193.751987834678
2,15,4,5.76280262772431,102.542258632367
2,16,6,5.04049833452759,87.2092692681879
2,17,2,3.57977558061798,55.5112612423378
