48.244074936739146,"[3.3097450417022607, 4.304156773645298]","[2, 4]","[0.779507606851203, 0.716334143502252]","[0.0742081571439, 0.222276393459, 0.703515449397]",50000
n1,n2,Data Points Used,T,K
0,0,0,0,0
0,1,42004,4.27002286235972,306.416822746071
0,2,58917,5.48953128760005,373.647549631296
0,3,64488,6.83015290588421,457.344596953650
0,4,55025,7.55754656855884,507.195712269850
0,5,43242,7.72551069779795,515.942161559958
0,6,33908,7.48642450048401,500.964980904702
0,7,31320,7.54900986173816,506.368252900884
0,8,26660,8.11185926416532,546.034590141249
0,9,19324,8.68592607744164,585.822077955811
0,10,14800,9.29463585506010,625.680542346952
0,11,11620,8.77556428987811,589.081316502630
0,12,9262,9.48906316301648,639.873419789762
0,13,9458,9.72390376155575,653.329007288269
0,14,7765,9.74564756447978,654.117441253705
0,15,6623,9.89000408098113,664.003596336696
0,16,5287,9.10059438118842,613.672167663432
0,17,3467,8.81495056235959,599.561074228557
0,18,2347,10.0272944498457,683.701359123128
0,19,2102,10.8634110511318,736.037300796488
0,20,1559,11.0306906741084,747.005928583955
1,0,9223,6.13514582887597,408.140097858277
1,1,38360,5.86961439858547,387.277181618298
1,2,63440,6.66976581787530,444.089481983163
1,3,70763,7.39682700586915,492.979445400444
1,4,65341,7.57086869460537,504.593770550119
1,5,53377,7.86701305090020,527.685601423628
1,6,43865,8.00740086888283,538.318113966986
1,7,33318,7.97660124509463,538.199310713787
1,8,25318,8.62642418009809,581.796113355123
1,9,20222,8.22569919298302,552.953589325419
1,10,19155,7.66324543568984,509.400909992183
1,11,14156,8.05588421396231,540.842273166012
1,12,11967,9.73769943475580,662.089456898666
1,13,9922,9.64151869996892,653.523722580318
1,14,8578,8.99465540023997,608.467535145686
1,15,5981,8.49614825029625,573.906543300994
1,16,4098,8.57019975114559,591.475677632873
1,17,3350,8.49364172538568,585.352992979302
1,18,2174,7.95337849421582,548.160224952623
1,19,1830,11.6181720411022,801.496206051575
1,20,2111,12.5392756647378,874.653914229197
2,0,5281,6.69736588219021,450.381424632893
2,1,19866,6.59133571760503,437.625380072432
2,2,32484,6.82124830346822,453.994414168163
2,3,38996,7.65395703662691,511.633636362892
2,4,34877,7.75000741582587,522.009425806931
2,5,31657,7.79153283778697,523.881169639304
2,6,25578,8.40817810489943,566.030426482036
2,7,20715,9.16820674931895,619.883269245436
2,8,17052,9.02542264081139,614.064752456575
2,9,12870,9.26247869871562,628.076184641936
2,10,9245,8.81400370048448,592.655728676025
2,11,8018,8.45511201950483,570.687511243189
2,12,7637,8.80173606519249,594.825364867940
2,13,5727,8.98342129007789,603.232936476446
2,14,4455,8.37623408839823,565.451561031071
2,15,3809,8.29814464966300,571.591076898655
2,16,3042,9.34311092447844,650.614985195094
2,17,2476,12.8934758641776,906.543225784200
2,18,2486,11.9192692448449,838.500529463044
2,19,1459,12.5333700717254,874.350401955601
2,20,636,11.2048599000672,766.255468508555
3,0,3045,5.47154552734230,360.177169183883
3,1,8886,6.00993693894381,391.783188640226
3,2,16499,6.55552305481221,433.909410141138
3,3,18717,6.96937331899332,466.809099256107
3,4,15908,7.33392496877348,491.406763269003
3,5,14909,8.33087864249302,557.950996579645
3,6,12455,8.51741059643971,575.924266165960
3,7,8340,8.52821302027496,582.610205252042
3,8,6798,7.77686468302867,527.068258896105
3,9,6818,8.35422235709974,568.733933474372
3,10,5363,8.89354087288502,603.074173686375
3,11,4580,7.74614527849410,525.540954272894
3,12,3504,7.84872982403129,531.683770835588
3,13,2999,6.22383850989641,423.801163467961
3,14,3108,6.45719063128053,447.078552697130
3,15,1917,9.84769016535439,688.431690825366
3,16,2202,15.4631893670719,1088.27862690532
3,17,1720,13.8013437404745,963.438979324587
3,18,2110,15.6071297914004,1089.78597208570
3,19,1012,13.2207342313230,900.066053762254
3,20,792,14.7013860024733,998.546552737399
4,0,937,6.85841009261473,450.079092042917
4,1,3462,6.57373784178718,434.834853860366
4,2,6888,7.24707749475427,479.096544468140
4,3,10073,7.12708214647266,476.408263230310
4,4,10283,7.50628009456541,500.341818692540
4,5,6395,7.50556765292065,501.706517136893
4,6,6815,7.22705351771071,489.511302323759
4,7,4398,8.90621726264341,607.840210395521
4,8,3799,9.19993025829360,623.265002140561
4,9,3345,8.04062887454199,551.590541504091
4,10,3205,8.29935065297903,573.898525988846
4,11,2431,8.01860879241217,552.601230875452
4,12,2070,10.6244086298250,738.014983039494
