38.61905082569466,"[2.692720770186679, 9.15161402680145]","[4, 6]","[0.693850262806208, 0.655774973803860]","[0.209545846546, 0.790454153454, 3.70025666349e-17]",50000
n1,n2,Data Points Used,T,K
0,0,0,0,0
0,1,625,7.07077219204658,295.373496088140
0,2,1254,8.46538811884886,295.870895517877
0,3,1872,9.69529688555135,310.449219126500
0,4,2073,11.1271623878984,340.585509612944
0,5,1725,12.3291131056933,373.993636861752
0,6,1203,12.7597247046327,385.123398670509
0,7,729,13.1104209217872,395.852280226416
0,8,442,12.7964078684374,387.285991232454
0,9,333,11.5359358130361,350.781681841155
0,10,261,11.2805941763188,335.637477950814
0,11,190,14.0261185837708,420.298905401170
0,12,139,12.3993111743102,371.484102206847
0,13,104,8.15780284859453,235.466735431106
0,14,70,6.80136017318382,194.395263195619
0,15,38,6.42571354939891,186.832198213085
0,16,33,8.68972153495008,268.530618698959
0,17,25,8.10513341097571,254.804619555750
0,18,11,10.1942285157649,338.180948089673
0,19,14,9.35705296393660,305.554335418899
0,20,9,4.22262919026158,121.613846608601
1,0,231,12.7254252028493,377.404299249954
1,1,1256,12.0335686170468,360.086764075932
1,2,2904,12.1733766131764,364.288262976144
1,3,4337,12.7238544682373,379.815397590037
1,4,4811,13.2507211462232,395.418953130040
1,5,4507,13.5643618506497,404.623390903088
1,6,3425,13.5207758627988,403.372181869969
1,7,2273,13.5409705791449,404.459781981161
1,8,1563,13.8055694641905,412.316915380749
1,9,1153,13.9802513028141,418.860600021908
1,10,814,14.8232016787003,446.186585305743
1,11,543,16.1422507090057,487.913674642353
1,12,358,16.6210554325401,506.065452589160
1,13,248,16.1257121306886,489.348604500483
1,14,159,15.7031997874665,481.554264949505
1,15,116,14.3179911565948,446.387363171894
1,16,88,11.8803463544549,368.193597088886
1,17,53,13.6510700533746,425.134994504963
1,18,42,15.7202594788250,502.873850587900
1,19,26,14.5333244406509,481.827399476439
1,20,14,6.82494844093526,219.192647137077
2,0,315,10.6091558909775,318.199782211799
2,1,1630,12.0724465480352,361.503609598379
2,2,3945,12.4856838761427,373.433798593645
2,3,6229,12.7454753334899,380.641279927820
2,4,7095,12.9401946346864,386.847399502398
2,5,6550,13.3715816275705,400.538247489976
2,6,5030,13.8578879546227,415.367083467534
2,7,3360,13.9464299078712,417.827615589468
2,8,2297,14.3790799324667,430.699942704855
2,9,1574,14.3147584276057,429.743485692297
2,10,1100,13.5237615100337,406.345784443019
2,11,748,13.6968632027482,411.120049808635
2,12,506,13.2818812298810,401.365791367878
2,13,403,13.5879594217189,412.314184895262
2,14,268,15.7405968302259,478.022750615991
2,15,181,15.2225170818444,461.463669347110
