45.49281928377309,"[2.893079885142276, 3.0492219078998235]","[4, 4]","[0.793277655022666, 0.506559007993433]","[0.19704720944, -3.9252311467e-21, 0.80295279056]",500000
n1,n2,Data Points Used,T,K
0,0,0,0,0
0,1,15709,9.16838530593944,557.218553804086
0,2,9156,7.85967523474125,450.563802265866
0,3,7848,5.697659167093309,331.769900595757
0,4,6279,7.037506395254093,406.026308241154
0,5,3057,8.804361046148749,494.310055782133
0,6,2940,9.859547717234317,545.176641871898
0,7,1892,11.869344854880964,663.544376643119
0,8,1476,10.939384370125888,619.258836715792
0,9,745,10.997548576183332,617.910442047008
0,10,536,10.266147281334105,568.650099030449
0,11,634,14.675313401678206,824.981202010069
0,12,305,14.171498256663666,793.755881450848
0,13,116,15.572461024370428,905.737790046618
0,14,206,16.05559246271193,933.872942686132
0,15,35,11.861924672929371,687.601379933457
0,16,30,17.91459139234761,1006.05413078717
0,17,36,24.610015183098813,1450.32829931917
0,18,169,18.465742952470947,991.051237780589
0,19,53,18.11189895025206,1004.70094739491
0,20,40,18.880399076818314,1057.94584309397
1,0,7093,12.3122628685363,696.899181087188
1,1,21961,10.9141587522788,608.414824836432
1,2,23676,10.0204980091608,557.343902503465
1,3,24559,10.019676736239214,559.579575121504
1,4,17672,10.4515726725450,585.495124621333
1,5,15757,10.6730212372353,598.337243309941
1,6,10233,10.507898820447076,581.784180369014
1,7,5559,12.771659446780902,720.219989367305
1,8,5288,10.499256458998262,581.321541671324
1,9,3414,11.285896855764785,629.654301163356
1,10,2622,12.19854498276698,675.553162609748
1,11,2086,13.841654526079548,774.648374874100
1,12,1613,9.627617986625271,530.919597704574
1,13,924,15.167609827183655,865.888688982295
1,14,628,12.236054708862039,683.976072333855
1,15,439,16.742436169001692,964.554163388206
1,16,243,14.087461587142103,818.969133038330
1,17,244,17.78536171643118,985.683411765682
1,18,482,17.241278793740722,930.601422617697
1,19,91,16.754098510519125,899.849709451616
1,20,140,19.396205913049112,1050.36338981239
2,0,10135,13.0895261719789,727.935066605905
2,1,27390,11.1597575064105,623.667907164691
2,2,37918,11.6445425435480,652.324123176270
2,3,38107,11.5979213004169,648.939566802400
