25.590025672301376,"[7.9050477448867404, 9.06734156884762]","[6, 7]","[0.573455050922316, 0.534774475822254]","[1.0, -1.11022302463e-16, -1.11022302463e-16]",50000
n1,n2,Data Points Used,T,K
0,0,0,0,0
0,1,2747,3.22439484703658,24.4860197466706
0,2,2745,3.06134004643963,23.2422817323110
0,3,2756,3.27878447112967,24.6500065831471
0,4,2059,2.7971623624722795,22.0796065587277
0,5,1336,3.1832883781048364,25.4112005440474
0,6,691,3.182956039690844,25.6878088090153
0,7,350,3.4032864041331754,26.1890436740258
0,8,109,2.2637338436756034,22.9818283465656
0,9,35,2.3829609500040796,14.3756221068763
0,10,15,1.3751182855574144,16.1942582379462
0,11,8,1.7871653414907271,11.4417198900332
0,12,3,1.0992743316170128,4.20599687489721
0,13,0,0,0
0,14,0,0,0
0,15,0,0,0
0,16,0,0,0
0,17,0,0,0
0,18,0,0,0
0,19,0,0,0
0,20,0,0,0
1,0,2887,3.31796291189915,20.8141817116885
1,1,8712,3.69730053921361,23.1506797520884
1,2,11494,3.65279970774353,22.9601212625335
1,3,12026,3.55464658506353,22.3711789743524
1,4,9525,3.6057179488177735,22.7482309202642
1,5,6229,3.7071539619429847,23.3108680653163
1,6,3308,4.0329401518906645,25.4018386844105
1,7,1626,3.9736472216485965,24.9773466605122
1,8,632,3.719165609764226,23.2217064777780
1,9,202,2.9255420705434902,18.8269380777746
1,10,77,3.2921670418058038,20.4810805167781
1,11,23,2.1921134979709542,13.2676289137720
1,12,9,2.610435220687879,16.2357875462102
1,13,16,5.676858747188319,36.7548492894762
1,14,15,5.896083642184743,38.0810380390102
1,15,1,5.086659274127975,28.2723901124459
1,16,0,0,0
1,17,0,0,0
1,18,0,0,0
1,19,0,0,0
1,20,0,0,0
2,0,4575,3.51381530615228,22.0371960536993
2,1,13826,3.79115479269916,23.8489994401515
2,2,21529,3.72219484115980,23.4759593553285
2,3,22760,3.94646112660688,24.9961342392205
2,4,17732,4.059869556602031,25.6407734416729
2,5,11307,4.105648637549227,25.9211132069507
2,6,5655,4.183345167324093,26.4712421421961
2,7,2712,4.287603477993518,27.0867390829212
2,8,1007,3.8238759839536125,23.9947151707511
2,9,368,4.0597946033193235,25.5640521084304
2,10,234,2.40409910639064,15.1542665480154
2,11,93,3.1218512000755902,19.9048244155384
2,12,25,5.23914563838872,33.3578282202190
2,13,41,5.910154220098741,36.8285854101491
2,14,7,5.105872571898344,31.3184987891074
2,15,0,0,0
2,16,0,0,0
2,17,0,0,0
2,18,0,0,0
2,19,0,0,0
2,20,0,0,0
3,0,5108,3.81581686736527,24.0829934188149
3,1,16674,3.90193974082454,24.6901650689835
3,2,26414,3.98780840011476,25.3161803909830
3,3,27529,4.27206227611504,27.2375269575751
3,4,21631,4.249831868477908,27.0797326843166
3,5,13021,4.25191260146300,26.9675327084060
3,6,6673,4.084936626671285,25.8144733481630
3,7,2857,4.022214985162139,25.5578310127898
3,8,985,3.9455189541402933,24.6043428791318
3,9,475,3.6849970438397266,23.2874449054213
3,10,316,2.938547772810069,18.3671641762725
3,11,99,2.197398088068362,13.0469765048480
3,12,53,4.526543800337872,26.9945260600528
3,13,28,5.84830244029277,33.3490889679793
3,14,4,7.358835416301146,50.3695317103583
3,15,0,0,0
3,16,0,0,0
3,17,0,0,0
3,18,0,0,0
3,19,0,0,0
3,20,0,0,0
4,0,4835,4.01627095676453,25.4298839741902
4,1,15061,4.01172490586845,25.4872896125152
4,2,23599,4.28612149943327,27.3819803785936
4,3,25035,4.374799858993266,27.9848851732091
4,4,19045,4.417192093500236,28.2189066514778
4,5,11382,4.413640041002721,28.1190323532340
4,6,5541,4.144058262495153,26.5416774180492
4,7,2363,4.277816920282446,27.2933228173201
