31.4711569160052,"[4.620976894144437, 7.768385665961272]","[3, 7]","[0.736657699661339, 0.602769856054257]","[0.342844303886, 0.657155696114, -3.68666638399e-17]",50000
n1,n2,Data Points Used,T,K
0,0,0,0,0
0,1,1898,6.50001678434307,190.600699703389
0,2,3832,7.58398279188693,199.587954216224
0,3,5384,8.19770793230959,203.380697434085
0,4,5727,8.26566438189743,199.572326285856
0,5,5050,8.43769006145938,200.112162462989
0,6,3522,9.07910972296706,214.382133637666
0,7,2153,9.65158236755886,227.027919396765
0,8,1364,10.1413329117486,239.309741010767
0,9,943,9.41093714992111,219.234739658668
0,10,483,8.18286481829454,188.810750568529
0,11,241,9.23640643725543,212.345949348527
0,12,100,10.1391732787604,237.605785177860
0,13,69,9.34575061047791,219.114046987607
0,14,46,9.48573383920891,223.776569892808
0,15,20,13.8452795505555,342.164465453993
0,16,8,8.70742343921829,191.407254144042
0,17,4,9.87746577851241,217.415182807403
0,18,1,13.6442083235118,305.937255775068
0,19,0,0,0
0,20,0,0,0
1,0,771,7.28935687842738,167.721147122281
1,1,4028,8.56328603627658,198.331505017697
1,2,9512,8.89720744124782,206.359349570583
1,3,13886,9.37701962401237,217.645420314460
1,4,15021,9.21194243551336,213.462714992612
1,5,12573,9.20050566817740,212.797331899366
1,6,9141,9.60498209066092,222.796500057427
1,7,5682,9.70913903130558,225.801741491521
1,8,3365,10.2214993660882,238.187204035906
1,9,1988,10.0834726743860,234.377303244751
1,10,1152,10.1538672394735,235.482262368860
1,11,699,11.0959197657471,257.232941749167
1,12,389,12.7208341075453,297.369682099548
1,13,209,14.4719047807586,337.706802176750
1,14,126,14.6319647673182,340.396428533602
1,15,79,11.9642616241685,278.815161456856
1,16,57,11.6830096760516,275.060529614311
1,17,30,15.2256087483386,358.650403771059
1,18,28,16.9058852819944,403.848309504403
1,19,10,14.5671046570644,341.672118406424
1,20,1,3.86282592573797,91.7813935817971
2,0,964,8.87373240386541,205.949528408001
2,1,4810,9.11650084798196,211.279296434680
2,2,11137,9.57980913581506,223.070186095486
2,3,16420,9.53640365919622,221.825792012392
2,4,18222,9.62044150248327,223.664678521629
2,5,16233,9.61776210478062,223.395204652690
2,6,12130,9.60208804503852,222.811212258607
2,7,7717,9.63257301807095,223.918124363867
2,8,4451,9.86645230532036,230.109715967189
2,9,2457,10.2614186851196,240.272417872886
2,10,1370,10.9031199357050,254.637652454190
2,11,769,11.4174702518213,267.719527868640
2,12,446,12.3223052501707,289.559939196348
2,13,246,12.4775665682362,290.326842798657
2,14,149,11.7111953522803,270.795850344317
2,15,116,10.2598261315883,238.885028671578
2,16,68,11.3154599371820,272.787583955330
2,17,45,14.9921017081123,374.575030762377
2,18,21,17.1513742066400,451.305333487370
2,19,8,16.2347069572524,432.832968310489
2,20,4,14.7433141083092,392.654672399794
3,0,828,9.64194203214394,224.377978892797
3,1,3807,9.83310259747377,229.752253468972
3,2,8768,9.59441741680734,224.114465932774
3,3,13110,9.76415737622128,228.105722362370
3,4,14745,9.94775849333885,232.088823780802
3,5,12718,10.2401091224034,238.568473341991
3,6,9630,10.1975606184089,237.096435273089
3,7,6133,10.2008779752220,237.319106392410
3,8,3290,10.6955919530663,250.802008674744
3,9,1911,11.0823520170010,260.242922594237
3,10,1071,11.0273796550167,258.009880938889
3,11,527,11.1999496185023,261.182414233587
3,12,272,10.8939618011772,253.602055152791
3,13,177,10.9550138541659,254.989427323589
3,14,111,10.6631761706001,247.161878679397
3,15,83,12.4482460066807,298.347638311356
3,16,49,15.9941995212306,398.655176551115
3,17,36,18.0238878269574,464.687569029091
3,18,18,18.8859741702686,488.979820792309
3,19,7,16.3038871382311,435.929729577448
3,20,7,16.2681391433921,434.644520079078
4,0,617,10.8693617105627,253.637058070295
4,1,2917,10.3321198063704,242.285440885255
4,2,6628,10.0157837376342,234.877567595767
4,3,10121,10.0412810113458,235.852861950335
4,4,11398,10.2057155519183,239.667329908081
4,5,10092,10.2360051807165,239.491399740114
4,6,7178,10.7067542871726,250.891743723105
4,7,4444,10.6504451790775,249.227345266401
4,8,2451,10.6645679547301,249.759536166748
4,9,1380,10.9892051984368,258.617667102068
4,10,836,9.78712316525740,231.799546104469
4,11,447,9.08934428028589,214.633414828316
4,12,225,10.6022589252205,252.143966032019
4,13,178,11.0753146715178,264.953173046273
4,14,106,12.3938534389776,294.837548291931
4,15,68,14.3014207614024,344.809293999204
4,16,38,12.2531892260602,301.577248231929
4,17,29,12.8927984560568,313.788648739852
4,18,12,13.4113881149352,337.162251008866
4,19,4,14.6998281135115,390.987076795822
4,20,4,14.7119962904130,390.987076795822
5,0,506,12.2307818214955,290.029186165083
5,1,2146,11.1867303172541,263.458473987121
5,2,5108,10.9254498635486,256.395498079410
5,3,7997,10.7336279784082,252.424042913923
5,4,8644,10.6024895714351,249.328019351423
5,5,7615,10.5914194728217,248.978030271268
5,6,5558,10.6304958256610,249.889755189403
5,7,3429,10.5996556964946,248.786285660902
5,8,1995,10.0376890422022,236.162631028352
5,9,1129,9.97584096247922,235.254142022098
5,10,687,10.7678552391800,257.118050980310
5,11,386,9.79377431472629,234.662197705148
5,12,241,10.7635075332005,256.653924591154
5,13,130,13.0708930953964,311.188387046274
5,14,74,14.5547021559493,346.893846833295
5,15,41,12.5153818639990,302.381785857904
5,16,29,8.31737038867041,184.473322568825
5,17,18,9.61021103611743,213.805173248833
5,18,4,14.2849299306902,335.805966486403
5,19,2,9.19208869167155,213.620629949338
5,20,2,9.21628506919612,213.620629949338
6,0,394,10.8716279030463,260.035569087566
6,1,1649,11.0620563340112,261.440721625765
6,2,3995,11.4804999365010,271.691035071263
6,3,6131,11.0793714822447,262.081265718715
6,4,6465,11.4273530443317,270.993195133253
6,5,5604,11.4870914751527,272.661850759906
6,6,4096,11.1429408209791,264.381857274494
6,7,2555,11.3365338529409,268.227800030666
6,8,1537,11.1397027485274,262.582313247303
6,9,928,10.9305552395473,257.530258031239
6,10,624,10.0342206355190,237.578385084367
6,11,348,10.9513546688849,262.499871482698
6,12,174,12.3460002952784,299.464475190590
6,13,93,13.5834370379598,326.137038709108
6,14,56,15.8242184127001,389.082896056635
6,15,37,15.3239047501131,383.087994799578
6,16,17,12.7082140413221,312.909039686125
6,17,4,11.9101093882118,284.569790078529
6,18,3,14.4830258495993,344.818077733881
6,19,6,11.0194864480402,255.581353740586
6,20,5,8.27806083769044,193.483479769186
7,0,218,11.4644194988392,272.081827008576
7,1,1228,11.9930177753876,286.110278337348
7,2,3012,11.8288224466519,281.489268038155
7,3,4549,11.7588097454285,279.462437360302
7,4,4933,12.0232800042308,286.307624158195
7,5,4336,11.6783885578999,278.049286788919
7,6,3198,11.3917422636351,270.448646168308
7,7,1903,11.5857405817899,274.131222492801
7,8,1144,12.0986613323398,285.328606463149
7,9,769,11.3146984272371,266.368730677439
7,10,399,10.6880291935705,250.962308677094
7,11,289,10.4385314044114,241.201617779492
7,12,195,11.1936824440880,261.770383855182
7,13,103,11.9203944057280,281.573815430785
7,14,51,12.6265897832731,297.263577725298
7,15,24,15.4393501678386,365.454450038562
7,16,8,16.2430354887335,380.150210143847
7,17,3,11.2811486080112,261.762247501984
7,18,2,9.31361701379523,217.403787290769
7,19,3,10.9984527839128,254.795072030649
7,20,1,14.3942583797372,330.726992668465
8,0,226,12.4017579604110,294.648508391933
8,1,1069,12.0323534735791,286.541687390526
8,2,2376,11.4792464291188,272.499111858274
8,3,3527,10.9999636765433,260.709314379656
8,4,3760,11.4662333063950,272.398810653928
8,5,3254,12.1198494659201,289.430198915166
8,6,2380,12.9086118899580,307.537718843145
8,7,1465,13.3684662131603,317.754911339289
8,8,872,13.5223366821816,321.495015462653
8,9,550,12.7468520313172,301.815130348625
8,10,329,13.4532236455579,320.719977925420
8,11,193,13.8792156607116,334.568087856803
8,12,141,14.9916284009316,360.536815562908
8,13,76,13.3073329656428,318.120878522552
8,14,27,13.6497452598792,322.705863021161
8,15,6,16.4016430040356,384.570170016759
8,16,0,0,0
8,17,0,0,0
8,18,0,0,0
8,19,0,0,0
8,20,0,0,0
9,0,151,12.7494159938153,310.134597809403
9,1,736,11.4582354765996,273.522997059873
9,2,1642,10.6801881823991,253.604447923899
9,3,2720,10.5101540683011,248.511055920793
9,4,2861,11.1679500693557,265.182963640134
9,5,2436,11.7632212285099,281.166558998386
9,6,1758,11.8949342057877,283.639848247305
9,7,1138,12.4361813946590,293.998657810066
9,8,649,12.8858154407799,306.090500306101
9,9,391,13.5037696618410,324.495760908288
9,10,249,16.2669708659872,395.612874376686
9,11,146,15.8410299560718,389.599155044036
9,12,86,13.5494399917728,334.165768304670
9,13,42,14.5523546194697,357.785367702803
9,14,12,13.7547105824804,327.311841816167
9,15,5,8.18090715845291,187.846700448432
9,16,0,0,0
9,17,0,0,0
9,18,0,0,0
9,19,0,0,0
9,20,0,0,0
10,0,127,10.9349115518857,268.845958300333
10,1,577,11.7319746795020,281.961266743388
10,2,1245,11.3975618383924,272.640395215379
10,3,1916,12.0243721074980,288.433550176485
10,4,2181,11.9745899580799,286.413617640652
10,5,1955,11.6338935540280,276.625098369148
10,6,1448,11.7585671852020,278.402402538906
10,7,827,12.4386422090094,296.176341493762
10,8,466,14.1960472572186,339.723384844593
10,9,309,14.4822415537632,348.242301980604
10,10,207,15.0914182575175,363.432433509655
10,11,102,11.8450627986348,280.713997171359
10,12,58,12.5503298013914,298.166363949928
10,13,10,18.1179707361274,438.760161785385
10,14,4,8.34376922865948,182.491743719477
10,15,7,9.177498409478645,200.148163456424
10,16,1,29.265144852191426,688.361768372399
10,17,2,29.233069377547753,685.452304573028
10,18,2,29.22575593443726,684.249550182112
10,19,1,29.14562665148559,681.285810908509
10,20,2,29.11839550657183,679.471784459797
11,0,83,11.8969369608514,285.652396816919
11,1,406,12.3317407422073,296.539719499134
11,2,916,12.8714798564907,310.435790536918
11,3,1434,12.4218595968586,299.897719267099
11,4,1504,12.0812483558666,289.678737533350
11,5,1427,11.7102596949716,277.342327814297
11,6,987,12.2270720559569,288.178241596102
