27.097921311139075,"[3.200517392793748, 7.935443458411053]","[4, 7]","[0.655184602157733, 0.736972803510992]","[0.36583077002, 0.63416922998, 7.40180558626e-17]",50000
n1,n2,Data Points Used,T,K
0,0,0,0,0
0,1,1799,7.08418203799170,172.146955061513
0,2,2903,7.92737992310155,175.965939375463
0,3,3475,9.06337046286001,187.166042527014
0,4,3108,9.32380663877155,189.876895845802
0,5,2232,9.37824505202754,185.111267362399
0,6,1346,9.99329120065198,196.905719144437
0,7,752,9.99633731031645,195.681217847261
0,8,361,9.80146769230326,192.141606217144
0,9,182,10.4855982655810,203.464279001203
0,10,97,11.9195288134559,227.763680706506
0,11,33,11.7279314801142,221.380397795741
0,12,18,14.9625517182142,294.628666355859
0,13,2,1.10937297895249,22.8541655976302
0,14,3,4.82779660322766,75.9249015780669
0,15,6,4.825206818012571,75.2903647075178
0,16,3,4.79763597330504,73.7631478363865
0,17,0,0,0
0,18,0,0,0
0,19,0,0,0
0,20,0,0,0
1,0,1074,10.2584482153369,193.648282587441
1,1,4208,10.2138991663620,194.262963896928
1,2,8144,10.7973135927286,206.208421157512
1,3,10429,10.8151322645227,206.611103076647
1,4,9488,10.6425194365708,203.541745198185
1,5,7104,10.6809511860991,204.791531094399
1,6,4587,10.6245627743796,203.547863247818
1,7,2403,11.2613563326809,215.857199225253
1,8,1157,12.3025907655247,235.795341892477
1,9,625,13.1384007155240,251.891491875016
1,10,240,14.5215030779270,280.486750735828
1,11,74,17.3040919009110,344.233213978034
1,12,42,14.1941504460523,273.414033253905
1,13,26,8.97968491912156,164.583317037656
1,14,14,5.81785887807200,99.3712825572136
1,15,8,8.86240681941035,155.671188181358
1,16,8,8.86621374366563,155.671188181358
1,17,0,0,0
1,18,0,0,0
1,19,0,0,0
1,20,0,0,0
2,0,1687,11.6397761171442,221.175383923162
2,1,6532,11.4658866308592,218.867895981998
2,2,12477,11.3957232913671,217.793529146542
2,3,15634,11.2294227553860,214.780193252200
2,4,14555,11.1315678523735,213.339785773390
2,5,11342,11.2221315951074,215.144164220322
2,6,7468,11.3664597835461,217.997272269850
2,7,4191,11.5496857204492,221.523415544721
2,8,2134,12.0875392442933,230.768396228535
2,9,950,12.2608221403760,234.987498468111
2,10,352,10.8671619070631,211.831743663495
2,11,164,8.52276124765834,163.443503604080
2,12,113,9.59912891187232,179.635150621673
2,13,53,10.6139385113249,196.923760702868
2,14,18,16.3063755687995,330.505081121291
2,15,20,16.7023566226750,342.777403965484
2,16,11,21.9783207122373,451.254743195788
2,17,6,23.2795556130560,481.700596186787
2,18,3,22.8666503552388,467.979136327988
2,19,0,0,0
2,20,0,0,0
3,0,1695,11.9856602345064,229.533595585546
3,1,6810,11.4408434112258,218.804643963760
3,2,13222,11.3203714830938,216.921510366307
3,3,17006,11.4773927095256,220.513482293293
3,4,16421,11.5696192285820,222.714849257696
3,5,12460,11.5649831518532,222.924532853512
3,6,7922,11.6120099434253,223.250254254810
3,7,4340,11.8190482878664,226.537736131805
3,8,2097,11.6260657723550,223.440357455814
3,9,1042,11.2404855063448,215.637548453775
3,10,488,10.8225238751564,205.640937860158
3,11,264,9.78703510251209,184.876702917372
3,12,124,7.93706341819246,147.726318159593
3,13,46,9.15483767586139,171.014067401503
3,14,31,15.8304616003585,314.132240107147
3,15,26,20.0280067689297,402.053677457781
3,16,19,20.7678494964475,425.137546281612
3,17,14,18.1094038416251,366.876505641349
3,18,14,20.6366374586302,419.908376778893
3,19,12,19.0225988307611,386.026291828105
3,20,10,21.2921994812985,432.122693986280
4,0,1283,12.5723170725572,242.088306701517
4,1,5398,11.8408385872284,227.610126502170
4,2,10465,11.2516167792525,216.236676454243
4,3,13314,11.3744053517358,218.804881990010
4,4,12940,11.5903726758748,223.006698899013
