31.29131045389925,"[4.444004277563593, 7.290698249996811]","[2, 4]","[0.608325705378224, 0.666873421004471]","[0.156954584941, 0.656938363463, 0.186107051596]",50000
n1,n2,Data Points Used,T,K
0,0,0,0,0
0,1,12526,4.34215758689013,154.452685305916
0,2,26858,5.23280832508801,164.968958132324
0,3,34031,5.52138698436613,166.068434938504
0,4,32267,5.86645609355091,172.676080979312
0,5,27297,6.21569860988111,181.327597530921
0,6,23202,6.46965258758995,188.663603977675
0,7,18829,6.71448867968883,195.933101016794
0,8,15902,6.88446028789131,201.676943628351
0,9,14246,6.87516479172478,201.476932129669
0,10,12045,6.84088620033293,200.619752519130
0,11,10375,7.22849856924577,212.665249347023
0,12,9216,7.62101237319240,225.570344588909
0,13,7820,8.14359646540489,244.465272844917
0,14,6883,8.40176366540295,254.547592220106
0,15,5477,8.68580305160603,266.873044896164
0,16,4372,9.14011680634112,284.804236934547
0,17,3879,9.91116226119911,311.183787223508
0,18,3579,10.2664317372375,321.558725981671
0,19,3158,10.2334138039532,320.668384726597
0,20,2598,9.88740198218969,307.520028377550
1,0,3685,5.96607126815849,173.822893557679
1,1,16152,6.04812445459377,175.498018140594
1,2,31753,6.04770868031858,175.244430132297
1,3,39534,6.09090700630612,176.171672351493
1,4,37391,6.29907927318876,182.305351338835
1,5,32568,6.37102752456522,184.439623120172
1,6,27947,6.58316783930911,191.080678837796
1,7,23621,6.74417593973709,196.581153812094
1,8,19795,6.78401952400984,198.254690172314
1,9,17723,7.18305244546065,211.634285411750
1,10,15585,7.43248129208394,220.824339752588
1,11,12802,7.75527219163538,231.014746759817
1,12,10966,7.76555351468674,230.636370589822
1,13,8700,8.29878173261420,250.062352770128
1,14,7517,8.75447271054373,267.388167572775
1,15,6751,9.41497918821052,291.771795296838
1,16,5986,9.70240095369891,302.534207125004
1,17,5451,9.66939253270216,299.483868239842
1,18,4919,10.0473903834075,312.034772731247
1,19,3967,10.1105125805887,315.208877899067
1,20,3287,10.1190943484399,316.158760619005
2,0,2134,6.74578011687806,197.927201436357
2,1,8684,6.58694256226854,192.391331592749
2,2,17831,6.65381197603526,194.364474885255
2,3,22593,6.74662205647161,195.875073632510
2,4,21096,6.92646015368617,201.066791335170
2,5,18388,7.02647850931274,205.027456418823
2,6,15338,7.30072790886026,215.004884728723
2,7,13180,7.27048072670948,214.303601247876
2,8,11830,7.12559415917708,210.551985467545
2,9,10449,7.35094077618287,217.272953194537
2,10,8889,7.77706392046280,232.782161762253
2,11,7522,8.07153072567050,242.588147231272
2,12,6560,8.59210155025839,262.319259433640
2,13,5169,8.73545633034692,272.014570551071
2,14,4448,9.34531911491893,292.621621340769
2,15,3937,9.38784921774306,295.534464504116
2,16,3328,9.13307854238907,288.692964968302
2,17,3191,9.24924133501768,293.082051273270
2,18,3070,9.45657715110627,297.954581859407
2,19,2344,9.73267602547799,310.377559388992
2,20,1897,9.65558833072893,315.188156310196
3,0,1130,6.71258421518247,199.146282524307
3,1,4739,7.01547477060333,206.400752732706
3,2,9552,7.19830226996721,211.636311697309
3,3,12024,7.17653934525370,211.722358588659
3,4,11453,7.43573352595373,220.034265343487
3,5,9648,7.88398472086158,234.581266333736
3,6,8401,7.78885880016992,231.065935659527
3,7,6987,7.66044984147432,226.417224354634
3,8,6145,7.89195545467947,235.660037044497
3,9,5186,8.33953145194295,250.542197409191
3,10,4435,8.30590455503676,249.946173686704
3,11,3946,8.15298099198946,245.118285133181
3,12,3384,8.47117352755712,260.695298041634
3,13,2973,9.63012786041873,301.926751283707
3,14,2778,9.81348308384808,307.165662698198
3,15,2461,9.51160080343654,303.390500444921
3,16,2084,9.24010830133770,294.644725179085
3,17,1565,9.13145785626176,292.865385291373
3,18,1487,9.48387901527481,298.746763468756
3,19,1388,9.07573649396369,285.135622717888
3,20,1171,8.35602214640097,266.247717873337
4,0,589,9.24144933442876,271.211810283754
4,1,2455,7.54525551120049,221.075730277278
4,2,5262,7.66077652371430,228.026913132861
4,3,6748,7.74333352263934,229.425778250611
4,4,6475,7.76517042101130,226.601500816450
4,5,5780,7.35010569693119,212.138315541675
