27.73029857404825,"[4.034550609836405, 2.504976231973168]","[4, 3]","[0.516374374731963, 0.632028511893763]","[0.191325075669, 3.69877927484e-17, 0.808674924331]",500000
n1,n2,Data Points Used,T,K
0,0,0,0,0
0,1,163647,2.29336553976918,74.2793957306050
0,2,104294,2.23703222143638,71.3949613287749
0,3,78960,2.43558532486823,77.4320251241777
0,4,52075,3.3765066983870455,103.068636063157
0,5,36653,3.2724716898392052,96.8853954554379
0,6,28694,4.635333647246918,141.484677137407
0,7,20149,4.366832926165715,136.410231563026
0,8,12405,4.866763376811286,149.771890983058
0,9,5555,5.630923181119432,177.940605101697
0,10,8107,5.732358488487436,176.006548428810
0,11,3871,7.20282187584502,228.063625605185
0,12,2973,9.315604363787733,298.440685483010
0,13,1380,8.793345705346635,277.538956152487
0,14,405,9.42642113166528,305.993449477292
0,15,534,10.131599906935895,322.064656349606
0,16,169,10.754939438082353,366.753943608653
0,17,133,10.103475365274681,324.317817806293
0,18,56,8.25374474330172,264.060469250282
0,19,100,10.862900307662674,346.608286520160
0,20,368,11.166994094760755,354.538181384926
1,0,55993,3.33797733844827,102.004028110929
1,1,182149,2.98934872674412,89.1199423203832
1,2,168391,2.87307279963271,86.3838505666046
1,3,119513,3.34677569086143,100.714571253113
1,4,90020,3.49726842061379,104.203362896771
1,5,56994,3.926747360103735,118.039351897672
1,6,40158,4.094589339841199,124.755867298353
1,7,28805,4.7481066005914485,146.326279732985
1,8,18252,5.96518884978249,183.859965758032
1,9,12945,6.137719057023685,192.175545739935
1,10,12084,7.31433486119992,233.232101687396
1,11,5399,7.743497033036974,247.813025350126
1,12,4238,8.791779388377105,279.379392474719
1,13,1996,7.1992134602550895,222.750393045711
1,14,1180,7.7966722480497035,248.747774642117
1,15,546,9.764857295675013,330.371688296055
1,16,399,12.263591707328034,412.655498789975
1,17,208,10.497071487496735,341.444383510755
1,18,261,11.300061412696776,363.958771860543
1,19,131,10.881397660800008,348.011633811070
1,20,76,10.991774610583468,347.419224597051
2,0,47140,3.02187961514122,91.8779428772982
2,1,126392,3.38428594868792,101.700409017460
2,2,126945,3.44671722324805,103.881695468567
2,3,87107,3.59457651684274,108.897354886819
2,4,65057,4.21760628701655,128.185574022195
2,5,42508,4.128280441951818,126.000758313845
2,6,30282,4.407732337814849,137.399102419022
2,7,17779,5.733494251021602,180.649365143381
2,8,13277,6.467605965793527,201.712706366156
2,9,8041,7.018242402683789,221.991555413575
