23.789187970809103,2.5958359700158873,2.6451398108040043,3,4,0.595683649611646,0.626688008747246
0,0,0
1,0,1
2,0,1
3,0,2
4,0,2
5,0,2
6,0,3
7,0,3
8,0,4
9,0,4
10,0,4
11,0,5
12,0,5
13,0,6
14,0,6
15,0,5
16,0,1
17,0,0
18,0,0
19,0,0
0,1,1
1,1,1
2,1,1
3,1,2
4,1,2
5,1,3
6,1,3
7,1,4
8,1,4
9,1,4
10,1,4
11,1,4
12,1,5
13,1,5
14,1,6
15,1,5
16,1,6
17,1,1
18,1,1
19,1,1
0,2,1
1,2,2
2,2,2
3,2,2
4,2,3
5,2,3
6,2,4
7,2,4
8,2,4
9,2,4
10,2,4
11,2,4
12,2,5
13,2,5
14,2,6
15,2,5
16,2,6
17,2,2
18,2,2
19,2,2
0,3,2
1,3,2
2,3,2
3,3,3
4,3,3
5,3,4
6,3,4
7,3,4
8,3,5
9,3,5
10,3,4
11,3,5
12,3,5
13,3,6
14,3,5
15,3,5
16,3,4
17,3,3
18,3,3
19,3,3
0,4,3
1,4,3
2,4,3
3,4,3
4,4,4
5,4,4
6,4,4
7,4,5
8,4,5
9,4,5
10,4,5
11,4,6
12,4,5
13,4,7
14,4,8
15,4,6
16,4,6
17,4,4
18,4,4
19,4,4
0,5,3
1,5,4
2,5,4
3,5,4
4,5,4
5,5,5
6,5,5
7,5,5
8,5,5
9,5,6
10,5,5
11,5,6
12,5,6
13,5,6
14,5,5
15,5,6
16,5,5
17,5,5
18,5,5
19,5,5
0,6,4
1,6,4
2,6,5
3,6,5
4,6,5
5,6,5
6,6,6
7,6,6
8,6,6
9,6,6
10,6,6
11,6,5
12,6,6
13,6,8
14,6,8
15,6,11
16,6,8
17,6,6
18,6,6
19,6,6
0,7,5
1,7,5
2,7,5
3,7,6
4,7,6
5,7,6
6,7,6
7,7,6
8,7,6
9,7,6
10,7,7
11,7,7
12,7,8
13,7,7
14,7,7
15,7,6
16,7,5
17,7,7
18,7,7
19,7,7
0,8,6
1,8,6
2,8,6
3,8,7
4,8,7
5,8,7
6,8,7
7,8,7
8,8,7
9,8,8
10,8,8
11,8,7
12,8,7
13,8,10
14,8,7
15,8,8
16,8,8
17,8,8
18,8,8
19,8,8
0,9,7
1,9,7
2,9,7
3,9,8
4,9,8
5,9,8
6,9,8
7,9,9
8,9,8
9,9,9
10,9,9
11,9,8
12,9,7
13,9,11
14,9,10
15,9,9
16,9,9
17,9,9
18,9,9
19,9,9
0,10,8
1,10,8
2,10,8
3,10,8
4,10,9
5,10,9
6,10,9
7,10,9
8,10,9
9,10,9
10,10,10
11,10,9
12,10,9
13,10,9
14,10,11
15,10,15
16,10,10
17,10,10
18,10,10
19,10,10
0,11,9
1,11,9
2,11,9
3,11,9
4,11,10
5,11,10
6,11,9
7,11,9
8,11,10
9,11,11
10,11,11
11,11,13
12,11,16
13,11,10
14,11,16
15,11,11
16,11,11
17,11,11
18,11,11
19,11,11
0,12,10
1,12,10
2,12,10
3,12,10
4,12,10
5,12,11
6,12,10
7,12,10
8,12,10
9,12,10
10,12,12
11,12,15
12,12,14
13,12,12
14,12,13
15,12,12
16,12,12
17,12,12
18,12,12
19,12,12
0,13,10
1,13,11
2,13,11
3,13,11
4,13,11
5,13,11
6,13,11
7,13,11
8,13,13
9,13,12
10,13,11
11,13,13
12,13,13
13,13,16
14,13,15
15,13,13
16,13,9
17,13,13
18,13,13
19,13,13
0,14,11
1,14,12
2,14,12
3,14,12
4,14,12
5,14,12
6,14,13
7,14,14
8,14,12
9,14,12
10,14,12
11,14,11
12,14,9
13,14,8
14,14,14
15,14,14
16,14,14
17,14,14
18,14,14
19,14,14
0,15,13
1,15,13
2,15,13
3,15,13
4,15,13
5,15,14
6,15,14
7,15,14
8,15,14
9,15,11
10,15,11
11,15,15
12,15,17
13,15,15
14,15,15
15,15,15
16,15,15
17,15,15
18,15,15
19,15,15
0,16,14
1,16,14
2,16,14
3,16,14
4,16,14
5,16,15
6,16,14
7,16,14
8,16,12
9,16,13
10,16,18
11,16,16
12,16,16
13,16,8
14,16,4
15,16,4
16,16,16
17,16,16
18,16,16
19,16,16
0,17,15
1,17,15
2,17,15
3,17,15
4,17,15
5,17,16
6,17,15
7,17,14
8,17,13
9,17,13
10,17,18
11,17,16
12,17,9
13,17,9
14,17,17
15,17,17
16,17,17
17,17,17
18,17,17
19,17,17
0,18,15
1,18,16
2,18,16
3,18,16
4,18,15
5,18,16
6,18,17
7,18,12
8,18,17
9,18,19
10,18,18
11,18,18
12,18,18
13,18,18
14,18,18
15,18,18
16,18,18
17,18,18
18,18,18
19,18,18
0,19,16
1,19,17
2,19,17
3,19,18
4,19,17
5,19,18
6,19,16
7,19,13
8,19,14
9,19,17
10,19,16
11,19,24
12,19,19
13,19,19
14,19,19
15,19,19
16,19,19
17,19,19
18,19,19
19,19,19
