2.4799512548549965,"[2.066626045712497, 2.4749830881868142]","[3, 2]","[0.865062776701162, 1.21523324563719]","[0.250000000000000, 0.500000000000000, 0.250000000000000]",50000
n1,n2,Data Points Used,T,K
0,0,0,0,0
0,1,384387,0.753263748846200,5.29513619232945
0,2,432567,1.01870205419498,6.00958881651529
0,3,361825,1.36586752494910,6.94402683850585
0,4,294175,1.68014824106933,7.92520332323157
0,5,233733,1.98744142890158,9.12441966063626
0,6,179248,2.34638124906207,10.7333758506209
1,0,252763,1.33015936576605,5.17687533706040
1,1,447770,1.45243427048224,5.64102431869630
1,2,364152,1.61819610630287,6.36709650792997
1,3,264970,1.83587049823294,7.50540795871346
1,4,215139,2.10381474198422,8.97805992248269
1,5,178947,2.38103714170057,10.6827695336732
1,6,143076,2.64657044004986,12.6100142591235
2,0,101466,1.73847443334307,7.24102489870891
2,1,145179,1.80671978837053,7.39587735402837
2,2,137754,2.00492404565074,8.74835896783855
2,3,125760,2.17321707385626,10.0295869648924
2,4,114191,2.46276693650635,11.8893776794420
2,5,97724,2.76817801993491,14.0894242622830
2,6,84224,3.08493465780896,16.8705606241885
3,0,57475,2.10923980492521,9.87321651544710
3,1,62402,2.19527465092862,10.0210297994344
3,2,61549,2.29763864605103,11.2021408817871
3,3,63333,2.50155989853397,12.9914132199561
3,4,58844,2.85790697975592,15.7183374172810
3,5,55848,3.07916052410919,17.6804901383155
3,6,50077,3.29576179447449,19.3792045300315
