10,"[4, 4]","[2, 4]","[2, 2]","[0.597821115782, 0.402178884218, -2.53979320902e-20]",1000
n1,n2,Data Points Used,T,K
0,0,0,0,0
0,1,39959,3.7185770956480466,72.2948165711275
0,2,75846,4.245893189856123,73.70559995680418
0,3,83369,4.714383458221186,78.58413049969877
0,4,68107,5.015735453313162,80.38291766196633
0,5,50007,5.575580355645894,86.52913650720504
0,6,35973,6.016308629352072,90.58098534249181
0,7,25735,6.205932813470027,91.9190571995107
0,8,18766,6.509290674825007,94.9014190112703
0,9,13146,6.541216961828913,96.9682342272353
0,10,10315,6.660374182889298,98.59931435874425
0,11,9579,6.826377095737021,101.25045553972976
0,12,8082,7.005548719294968,104.39114520894746
0,13,7099,7.707570864787666,115.69919484573954
0,14,5733,8.034280297174817,119.72836221104704
0,15,5305,8.21519485150687,122.54598282016599
0,16,4528,7.897893036730572,122.49301447886027
0,17,4362,8.676126236512065,141.2086790719762
0,18,3829,8.237475945082249,134.51226897751397
0,19,3283,8.662929431843354,145.05379529438358
1,0,32661,5.13292197272251,74.32780172488606
1,1,106708,5.263997379712881,76.34457549815993
1,2,168852,5.444357598304353,79.14524653838701
1,3,171798,5.709733869477731,83.26743809749892
1,4,130593,5.912315169379516,86.26518862802116
1,5,87878,6.048178484772767,88.38646765709882
1,6,60680,6.378920075542959,93.45865074539851
1,7,43915,6.629340184860547,97.64484776286325
1,8,30327,6.606248742738612,98.16542870148548
1,9,21770,6.390790501584782,95.18158631056527
1,10,16789,6.637254594664468,99.84850207097706
1,11,13165,7.202695316190401,108.12666076581242
1,12,12527,7.599463815258836,112.68885789128412
1,13,10751,7.596869856182239,113.32060925227152
1,14,8871,7.406858557512,111.15116630955859
1,15,7733,7.991603637787313,121.70663292176387
1,16,6604,8.753399530446199,139.30804291526874
1,17,6005,9.339333651071554,151.9755092502143
1,18,5017,8.834598367506448,142.28414487453222
1,19,4085,9.026837589675797,144.63569490402645
2,0,33797,5.884929588124919,85.91619193613761
2,1,101988,5.891255791695544,86.16307060096703
2,2,154777,6.08959064527652,89.40717924251258
2,3,154983,6.194469862943535,91.1238001189762
2,4,116182,6.3836859436555144,94.29002544613327
2,5,79696,6.629166281617237,98.40432013101838
2,6,54308,6.902063690015667,102.97410126163318
2,7,40069,6.903501580475886,102.87255378192206
2,8,29834,7.120075585495841,106.26350867964243
2,9,20970,7.153619322700456,106.21268432944201
2,10,14488,7.405269157212024,110.51532649808298
2,11,11577,7.825616750608466,116.00465038224847
2,12,10322,7.694118338198511,111.88295446620333
2,13,8831,8.039228989312265,118.69324295262096
2,14,6363,8.423224527383079,127.5004262392889
2,15,5854,8.943606082994895,139.63842005468007
2,16,5765,9.696824595177029,157.37782016154117
2,17,5072,10.080362076923503,164.3052004043346
2,18,3944,10.116997089905672,161.806585081484
2,19,3914,7.676525460677716,125.44688328516851
3,0,25259,6.32627120848944,93.73672309314996
3,1,77890,6.522607082363714,96.70364123635491
3,2,122290,6.621445258931714,98.29392911868909
3,3,123796,6.734285105893703,100.77770829712946
3,4,94599,6.9552052575593315,104.0578872562199
3,5,63584,7.124102967201023,106.57973100433215
3,6,44683,7.28234349406077,108.49166276463244
3,7,33515,7.342364853989542,109.82244117134141
3,8,22993,7.197962017647286,107.31001154384649
3,9,15846,7.436646688307819,109.78749614456176
3,10,11414,7.222251558040706,106.323017878409
3,11,9470,6.6734530804595575,97.17711422051387
3,12,8158,7.021579553503621,104.17491481934665
3,13,5910,8.23458150803181,126.79714854762898
3,14,5194,8.106711627976148,126.99463590469625
3,15,4895,8.497713278327636,133.93926493836028
3,16,4003,9.684384265200176,156.8023193765666
3,17,3963,9.087834468145589,147.00122336584673
3,18,3768,9.06598975949373,146.136656661876
3,19,3550,7.358428883608548,121.54725139460233
4,0,19105,6.907583644878826,104.65489775735527
4,1,62082,6.986702088382882,104.84014558837782
4,2,95832,7.2323275378527905,108.64599560883775
4,3,97866,7.4118398674831765,111.35892928033368
4,4,74656,7.534455335446394,113.85582018948912
4,5,50362,7.524789893049652,113.56500891509968
4,6,35158,7.468199278362013,112.42976272248018
4,7,24653,7.499448108323166,111.8521091834314
4,8,17271,7.251715402066264,107.57715912037781
4,9,12928,7.416918233423496,110.82565451032283
4,10,9837,7.70582641837069,116.46661299635507
4,11,8430,7.775954460236494,119.7843515715581
4,12,6368,8.191970970119208,128.36970935298518
4,13,4684,8.6913417499827,139.31582922133182
4,14,4686,8.734522006582113,138.8959107184733
4,15,4129,10.149428267817857,164.80523954893198
4,16,4309,9.557515145315124,156.65348793163975
4,17,3935,9.459985884569871,155.75063991878056
4,18,3365,7.915899253477531,132.2095478038572
4,19,2568,7.586468415451945,127.12705702916661
5,0,15717,7.593836363191359,115.77201519828698
5,1,48088,7.802068015520242,119.02697453845784
5,2,76190,8.034075496402306,122.12088975161164
5,3,77277,8.05030446247197,122.98814514581717
5,4,57731,8.134462404530332,125.16765796344326
5,5,39950,8.047491633266267,123.07863810953351
5,6,27504,7.966541732835008,121.54561818064168
5,7,18785,7.801986951151516,117.46294355598349
5,8,12515,7.51870319623876,113.2594599379002
5,9,9961,8.208061147820517,125.90301244716217
5,10,9281,7.992634257752119,123.68954100126737
5,11,8017,8.687737412164426,136.79450902704994
5,12,6451,9.263775917299652,146.79696305386247
5,13,5504,9.6083584508996,157.2867712542613
5,14,4833,9.686971103587553,162.33492639943276
5,15,4532,9.741743327135417,164.79035127099277
5,16,4125,9.966245914746294,168.8227655305881
5,17,3325,7.894987308005611,133.76482557014813
5,18,2902,8.19212081478134,138.04714054380307
5,19,2698,8.778382040205216,148.14075729360485
6,0,11318,8.967678559548672,140.3355434886026
6,1,36888,8.610245868833012,134.0773375177957
6,2,59286,8.557206699099167,133.29160312112862
6,3,61061,8.596803287441139,133.6421324473826
6,4,49219,8.4453097675726,131.03497451902962
6,5,33292,8.562664770357774,133.81665884188206
6,6,22196,8.574370344826693,133.37624085757716
6,7,14599,9.116577769252363,144.43148516849567
6,8,10228,9.54076124078229,150.20508460281886
6,9,9609,9.613727354376977,152.2943199784302
6,10,8808,9.777018297491813,154.58563756839084
