10,"[4, 4]","[2, 4]","[2, 2]","[0.250000000000000, 0.500000000000000, 0.250000000000000]",100
n1,n2,Data Points Used,T,K
0,0,0,0,0
0,1,6110,0.8329990356155874,26.603128669872536
0,2,9227,0.9481683054757002,25.983947557056553
0,3,8984,1.1406074474509253,28.66862717746877
0,4,6852,1.4853257645378242,35.88196618119498
0,5,4682,1.606164817970449,37.74496320468376
0,6,3882,1.769298101637494,43.16982259574977
0,7,3113,2.1864294721508464,54.9796280876873
0,8,2967,1.995124805596181,44.396511541245424
0,9,2282,2.115223767165854,43.484368499296714
0,10,1928,2.8733422402599915,64.226061722897
0,11,1360,3.856919135972625,94.49650358730817
0,12,801,3.5528404159629465,85.94030219004088
1,0,3096,1.483813202265574,33.29838701770455
1,1,8885,1.5846152599185417,35.07146117489349
1,2,11153,1.540865391423014,31.996779935536054
1,3,10319,1.6405025728165725,33.84578935264554
1,4,7217,1.5083366685253923,29.309464182163726
1,5,4154,1.4088651283846458,26.194695610529322
1,6,2970,1.4186171664124605,28.762216748119467
1,7,1788,1.758428465955582,38.433776495604384
1,8,1838,2.0903619184860127,43.82489694636168
1,9,1925,2.0386388952205023,38.86779110820975
1,10,1874,2.535262639145311,47.79475385149452
1,11,1676,2.9675409748421058,59.690156067559556
1,12,982,2.9729139454207396,64.77583831277663
2,0,1635,1.5245096277433812,31.427246942946844
2,1,4354,1.5280786256096086,31.999836146603293
2,2,3808,1.590775293083367,32.14592569656542
2,3,4549,1.7908395633731582,37.34140669086778
2,4,3471,1.9680738855919913,40.003045682942115
2,5,1987,1.573311030689297,34.08278146879416
2,6,856,1.5045143903777194,34.315409294463706
2,7,700,2.224828581116883,49.02881549010838
2,8,858,2.2274510508214482,44.08176408784502
2,9,1140,2.4580497999758695,45.64918873492441
2,10,1183,2.663397985175587,53.84662860093156
2,11,755,2.5259674876414806,63.37774701353551
2,12,912,3.36867311827516,77.99740988542838
3,0,632,1.6876672379439934,35.251297505921336
3,1,1750,1.8961622536707172,38.490613059679866
3,2,1963,2.0710774264598215,45.472993758153045
3,3,2123,1.6948181880872568,37.7532456300162
3,4,946,1.6317539753842103,38.45486799783751
3,5,571,2.0376056227570514,47.651455197824454
3,6,710,1.6509411347569671,35.24383805709109
3,7,610,1.6502820747762548,27.396215209248364
3,8,610,2.16555200403979,37.61436691692993
3,9,731,2.290538104171501,44.809803780468876
3,10,915,2.2550271998239775,47.98130712531465
3,11,779,2.472238970173912,56.392539668249505
3,12,515,2.6840855000028556,55.77217037791761
4,0,294,1.9397740888833457,49.57478663885952
4,1,797,2.020084147514199,42.93025236933667
4,2,1206,1.4667044733477945,27.407104020607626
4,3,1096,1.9700235419262526,44.390513888661545
4,4,731,2.717306867469975,67.81862746691816
4,5,482,2.7231081350426214,65.0240294260095
4,6,406,2.490130755597126,48.74531487743069
4,7,491,2.6394238146852613,55.471781097050325
4,8,510,2.4174521337883927,54.85871091249722
4,9,705,2.6257424486004086,65.37395376591599
4,10,782,2.820719349882168,76.95367514804151
4,11,491,2.93924206716787,66.28637618292072
4,12,319,4.287978244959473,95.42683703330421
5,0,124,1.5093407206029694,28.38580926834102
5,1,349,2.0252665999645885,42.299524577392916
5,2,416,1.9771841948731357,36.480153463407106
5,3,353,2.5840717189524818,60.5495133389424
5,4,141,2.8399695023722207,70.5283399978295
5,5,136,2.8538640499670413,70.75720419764451
5,6,324,2.699543918801318,70.79384621028099
5,7,632,2.5404771894699345,61.63476365991746
5,8,412,2.5612042086009343,64.94106313047163
5,9,403,2.684463240804593,75.70837750801262
5,10,470,2.9931153443048326,86.99861477182625
5,11,190,2.9153685563073313,61.1251472512223
5,12,254,2.755801442799534,49.218303641801526
